Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"IQE","IQE PLC","Equity","0.20","0.91","295,937.00","268,118.92","268,118.92","Information Technology","GB0009619924","London Stock Exchange","United Kingdom","GBP"
"SPD","SPORTS DIRECT INTERNATIONAL PLC","Equity","0.20","3.14","84,787.00","266,231.18","266,231.18","Consumer Discretionary","GB00B1QH8P22","London Stock Exchange","United Kingdom","GBP"
"FXPO","FERREXPO PLC","Equity","0.20","2.24","118,323.00","265,043.52","265,043.52","Materials","GB00B1XH2C03","London Stock Exchange","United Kingdom","GBP"
"PZC","PZ CUSSONS PLC","Equity","0.20","2.29","115,517.00","264,533.93","264,533.93","Consumer Staples","GB00B19Z1432","London Stock Exchange","United Kingdom","GBP"
"SHI","SIG PLC","Equity","0.20","1.15","230,654.00","264,098.83","264,098.83","Industrials","GB0008025412","London Stock Exchange","United Kingdom","GBP"
"BGEO","BANK OF GEORGIA GROUP PLC","Equity","0.20","17.02","15,495.00","263,755.89","263,755.89","Financials","GB00BF4HYT85","London Stock Exchange","United Kingdom","GBP"
"ACSO","ACCESSO TECHNOLOGY GROUP PLC","Equity","0.20","26.40","9,945.00","262,548.00","262,548.00","Information Technology","GB0001771426","London Stock Exchange","United Kingdom","GBP"
"PLP","POLYPIPE GROUP PLC","Equity","0.20","3.25","80,344.00","260,957.31","260,957.31","Industrials","GB00BKRC5K31","London Stock Exchange","United Kingdom","GBP"
"MARS","MARSTONS PLC","Equity","0.19","1.00","256,665.00","255,510.01","255,510.01","Consumer Discretionary","GB00B1JQDM80","London Stock Exchange","United Kingdom","GBP"
"IHP","INTEGRAFIN HOLDINGS","Equity","0.19","3.27","77,813.00","254,448.51","254,448.51","Financials","GB00BD45SH49","London Stock Exchange","United Kingdom","GBP"
"HFD","HALFORDS GROUP PLC","Equity","0.19","3.09","82,202.00","254,004.18","254,004.18","Consumer Discretionary","GB00B012TP20","London Stock Exchange","United Kingdom","GBP"
"AA.","AA PLC","Equity","0.19","1.07","236,438.00","252,042.91","252,042.91","Consumer Discretionary","GB00BMSKPJ95","London Stock Exchange","United Kingdom","GBP"
"DNLM","DUNELM GROUP PLC","Equity","0.19","6.04","40,908.00","246,879.78","246,879.78","Consumer Discretionary","GB00B1CKQ739","London Stock Exchange","United Kingdom","GBP"
"MCS","MCCARTHY AND STONE PLC","Equity","0.18","1.35","178,753.00","240,422.79","240,422.79","Consumer Discretionary","GB00BYNVD082","London Stock Exchange","United Kingdom","GBP"
"TCG","THOMAS COOK GROUP","Equity","0.18","0.43","560,338.00","239,040.19","239,040.19","Consumer Discretionary","GB00B1VYCH82","London Stock Exchange","United Kingdom","GBP"
"SGC","STAGECOACH GROUP PLC","Equity","0.18","1.45","164,576.00","238,306.05","238,306.05","Industrials","GB00B6YTLS95","London Stock Exchange","United Kingdom","GBP"
"P2P","P2P GLOBAL INVESTMENTS PLC","Other","0.18","7.78","30,625.00","238,262.50","238,262.50","Financials","GB00BLP57Y95","-","United Kingdom","GBP"
"SBRE","SABRE INSURANCE PLC","Equity","0.18","2.54","93,447.00","237,355.38","237,355.38","Financials","GB00BYWVDP49","London Stock Exchange","United Kingdom","GBP"
"TED","TED BAKER PLC","Equity","0.18","20.26","11,639.00","235,806.14","235,806.14","Consumer Discretionary","GB0001048619","London Stock Exchange","United Kingdom","GBP"
"VCP","VICTORIA PLC","Equity","0.18","6.40","36,713.00","234,963.20","234,963.20","Consumer Discretionary","GB00BZC0LC10","London Stock Exchange","United Kingdom","GBP"
"ESP","EMPIRIC STUDENT PROPERTY PLC","Equity","0.18","0.95","244,721.00","233,708.55","233,708.55","Real Estate","GB00BLWDVR75","London Stock Exchange","United Kingdom","GBP"
"MTO","MITIE GROUP PLC","Equity","0.18","1.53","151,819.00","233,042.16","233,042.16","Industrials","GB0004657408","London Stock Exchange","United Kingdom","GBP"
"CVSG","CVS GROUP PLC","Equity","0.18","8.56","27,110.00","232,061.60","232,061.60","Health Care","GB00B2863827","London Stock Exchange","United Kingdom","GBP"
"PETS","PETS AT HOME PLC","Equity","0.17","1.18","195,680.00","230,511.04","230,511.04","Consumer Discretionary","GB00BJ62K685","London Stock Exchange","United Kingdom","GBP"
"CARD","CARD FACTORY PLCINARY","Equity","0.17","1.83","125,580.00","230,313.72","230,313.72","Consumer Discretionary","GB00BLY2F708","London Stock Exchange","United Kingdom","GBP"
"AMS","ADVANCED MEDICAL SOLUTIONS GROUP P","Equity","0.17","2.96","77,626.00","229,772.96","229,772.96","Health Care","GB0004536594","London Stock Exchange","United Kingdom","GBP"
"RTN","RESTAURANT GROUP PLC","Equity","0.17","2.97","77,055.00","228,853.35","228,853.35","Consumer Discretionary","GB00B0YG1K06","London Stock Exchange","United Kingdom","GBP"
"REDD","REDDE PLC","Equity","0.17","1.84","123,358.00","227,472.15","227,472.15","Industrials","GB00BLWF0R63","London Stock Exchange","United Kingdom","GBP"
"BIFF","BIFFA PLC","Equity","0.17","2.43","92,343.00","224,393.49","224,393.49","Industrials","GB00BD8DR117","London Stock Exchange","United Kingdom","GBP"
"NCC","NCC GROUP PLC","Equity","0.17","2.01","111,040.00","223,412.48","223,412.48","Information Technology","GB00B01QGK86","London Stock Exchange","United Kingdom","GBP"
"DIGS","GCP STUDENT LIVING PLC","Equity","0.17","1.48","150,706.00","223,044.88","223,044.88","Real Estate","GB00B8460Z43","London Stock Exchange","United Kingdom","GBP"
"MAB","MITCHELLS AND BUTLERS PLC","Equity","0.17","2.60","85,753.00","222,957.80","222,957.80","Consumer Discretionary","GB00B1FP6H53","London Stock Exchange","United Kingdom","GBP"
"GKP","GULF KEYSTONE PETROLEUM LTD","Equity","0.16","2.43","89,797.00","218,206.71","218,206.71","Energy","BMG4209G2077","London Stock Exchange","United Kingdom","GBP"
"CHG","CHEMRING GROUP PLC","Equity","0.16","1.93","112,737.00","217,582.41","217,582.41","Industrials","GB00B45C9X44","London Stock Exchange","United Kingdom","GBP"
"SCPA","SCAPA GROUP PLC","Equity","0.16","3.77","57,421.00","216,477.17","216,477.17","Materials","GB0007281198","London Stock Exchange","United Kingdom","GBP"
"OXIG","OXFORD INSTRUMENTS PLC","Equity","0.16","9.90","21,567.00","213,513.30","213,513.30","Information Technology","GB0006650450","London Stock Exchange","United Kingdom","GBP"
"NTG","NORTHGATE PLC","Equity","0.16","4.03","52,672.00","212,268.16","212,268.16","Industrials","GB00B41H7391","London Stock Exchange","United Kingdom","GBP"
"DTY","DIGNITY PLC","Equity","0.16","10.41","20,250.00","210,802.50","210,802.50","Consumer Discretionary","GB00BRB37M78","London Stock Exchange","United Kingdom","GBP"
"SMS","SMART METERING SYSTEMS PLC","Equity","0.16","5.34","39,101.00","208,799.34","208,799.34","Information Technology","GB00B4X1RC86","London Stock Exchange","United Kingdom","GBP"
"SRE","SIRIUS REAL ESTATE LTD","Equity","0.16","0.59","349,362.00","206,123.58","206,123.58","Real Estate","GG00B1W3VF54","London Stock Exchange","United Kingdom","GBP"
"EMIS","EMIS GROUP PLC","Equity","0.15","9.48","21,162.00","200,615.76","200,615.76","Health Care","GB00B61D1Y04","London Stock Exchange","United Kingdom","GBP"
"FPM","FAROE PETROLEUM PLC","Equity","0.15","1.57","127,434.00","200,326.25","200,326.25","Energy","GB0033032904","London Stock Exchange","United Kingdom","GBP"
"IPF","INTERNATIONAL PERSONAL FINANCE PLC","Equity","0.15","2.20","90,218.00","198,118.73","198,118.73","Financials","GB00B1YKG049","London Stock Exchange","United Kingdom","GBP"
"DLAR","DE LA RUE PLC","Equity","0.15","4.84","40,857.00","197,543.60","197,543.60","Industrials","GB00B3DGH821","London Stock Exchange","United Kingdom","GBP"
"RST","RESTORE PLC","Equity","0.15","4.58","43,131.00","197,539.98","197,539.98","Industrials","GB00B5NR1S72","London Stock Exchange","United Kingdom","GBP"
"RPS","RPS GROUP PLC","Equity","0.15","2.14","91,152.00","195,065.28","195,065.28","Industrials","GB0007594764","London Stock Exchange","United Kingdom","GBP"
"KLR","KELLER GROUP PLC","Equity","0.15","6.55","29,599.00","193,873.45","193,873.45","Industrials","GB0004866223","London Stock Exchange","United Kingdom","GBP"
"FORT","FORTERRA PLC","Equity","0.14","2.38","80,458.00","191,087.75","191,087.75","Materials","GB00BYYW3C20","London Stock Exchange","United Kingdom","GBP"
"PURP","PURPLEBRICKS GROUP PLC","Equity","0.14","2.23","84,606.00","189,009.80","189,009.80","Real Estate","GB00BYV2MV74","London Stock Exchange","United Kingdom","GBP"
"LTG","LEARNING TECHNOLOGIES GROUP PLC","Equity","0.14","1.18","159,421.00","188,116.78","188,116.78","Information Technology","GB00B4T7HX10","London Stock Exchange","United Kingdom","GBP"
"RWI","RENEWI PLC","Equity","0.14","0.57","331,355.00","187,546.93","187,546.93","Industrials","GB0007995243","London Stock Exchange","United Kingdom","GBP"
"RDI","RDI REIT PLC PLC","Equity","0.14","0.33","570,375.00","185,371.88","185,371.88","Real Estate","IM00B8BV8G91","London Stock Exchange","United Kingdom","GBP"
"CGEO","GEORGIA CAPITAL PLC","Equity","0.14","11.63","15,940.00","185,318.44","185,318.44","Financials","GB00BF4HYV08","London Stock Exchange","United Kingdom","GBP"
"OTB","ON THE BEACH GROUP PLC","Equity","0.14","4.26","43,425.00","185,207.62","185,207.62","Consumer Discretionary","GB00BYM1K758","London Stock Exchange","United Kingdom","GBP"
"ITE","ITE GROUP PLC","Equity","0.14","0.63","290,287.00","182,880.81","182,880.81","Communication","GB0002520509","London Stock Exchange","United Kingdom","GBP"
"MGNS","MORGAN SINDALL GROUP PLC","Equity","0.14","12.28","14,880.00","182,726.40","182,726.40","Industrials","GB0008085614","London Stock Exchange","United Kingdom","GBP"
"DFS","DFS FURNITURE PLC","Equity","0.14","2.09","86,203.00","180,164.27","180,164.27","Consumer Discretionary","GB00BTC0LB89","London Stock Exchange","United Kingdom","GBP"
"HOC","HOCHSCHILD MINING PLC","Equity","0.13","1.67","103,481.00","173,020.23","173,020.23","Materials","GB00B1FW5029","London Stock Exchange","United Kingdom","GBP"
"SDRY","SUPERDRY PLC","Equity","0.13","7.88","21,508.00","169,375.50","169,375.50","Consumer Discretionary","GB00B60BD277","London Stock Exchange","United Kingdom","GBP"
"KCOM","KCOM GROUP PLC","Equity","0.13","0.93","181,955.00","169,218.15","169,218.15","Communication","GB0007448250","London Stock Exchange","United Kingdom","GBP"
"COST","COSTAIN GROUP PLC","Equity","0.13","3.88","42,847.00","166,460.60","166,460.60","Industrials","GB00B64NSP76","London Stock Exchange","United Kingdom","GBP"
"HSTN","HANSTEEN HOLDINGS REIT PLC","Equity","0.12","0.98","167,727.00","164,372.46","164,372.46","Real Estate","GB00B0PPFY88","London Stock Exchange","United Kingdom","GBP"
"MNZS","MENZIES(JOHN) PLC","Equity","0.12","5.24","30,738.00","161,067.12","161,067.12","Consumer Discretionary","GB0005790059","London Stock Exchange","United Kingdom","GBP"
"JPJ","JPJ GROUP PLC","Equity","0.12","6.90","23,262.00","160,507.80","160,507.80","Consumer Discretionary","GB00BZ14BX56","London Stock Exchange","United Kingdom","GBP"
"VEC","VECTURA GROUP PLC","Equity","0.12","0.70","227,052.00","159,049.93","159,049.93","Health Care","GB00B01D1K48","London Stock Exchange","United Kingdom","GBP"
"PDG","PENDRAGON PLC","Equity","0.12","0.26","583,582.00","153,773.86","153,773.86","Consumer Discretionary","GB00B1JQBT10","London Stock Exchange","United Kingdom","GBP"
"CAML","CENTRAL ASIA METALS PLC","Equity","0.11","2.21","68,672.00","152,108.48","152,108.48","Materials","GB00B67KBV28","London Stock Exchange","United Kingdom","GBP"
"OXB","OXFORD BIOMEDICA PLC","Equity","0.11","7.53","19,836.00","149,404.75","149,404.75","Health Care","GB00BDFBVT43","London Stock Exchange","United Kingdom","GBP"
"CSH","CIVITAS SOCIAL HOUSING PLC","Equity","0.11","1.09","135,609.00","147,813.81","147,813.81","Real Estate","GB00BD8HBD32","London Stock Exchange","United Kingdom","GBP"
"STCK","STOCK SPIRITS GROUP PLC","Equity","0.11","2.00","73,100.00","146,200.00","146,200.00","Consumer Staples","GB00BF5SDZ96","London Stock Exchange","United Kingdom","GBP"
"ENQ","ENQUEST PLC","Equity","0.11","0.31","460,470.00","143,896.88","143,896.88","Energy","GB00B635TG28","London Stock Exchange","United Kingdom","GBP"
"ARW","ARROW GLOBAL PLC","Equity","0.10","2.06","66,934.00","137,549.37","137,549.37","Financials","GB00BDGTXM47","London Stock Exchange","United Kingdom","GBP"
"SLI","STANDARD LIFE INV PROP TRUST LTD T","Equity","0.10","0.90","153,236.00","137,146.22","137,146.22","Real Estate","GB0033875286","London Stock Exchange","United Kingdom","GBP"
"CCFS","CHARTER COURT FINANCIAL SERVICES G","Equity","0.10","2.90","46,793.00","135,886.87","135,886.87","Financials","GB00BD822578","London Stock Exchange","United Kingdom","GBP"
"SPI","SPIRE HEALTHCARE GROUP PLCINARY","Equity","0.10","1.19","113,409.00","134,389.67","134,389.67","Health Care","GB00BNLPYF73","London Stock Exchange","United Kingdom","GBP"
"WJG","WATKIN JONES PLC","Equity","0.10","2.06","64,829.00","133,547.74","133,547.74","Real Estate","GB00BD6RF223","London Stock Exchange","United Kingdom","GBP"
"SOLG","SOLGOLD PLC","Equity","0.10","0.42","311,961.00","131,023.62","131,023.62","Materials","GB00B0WD0R35","London Stock Exchange","United Kingdom","GBP"
"PDL","PETRA DIAMONDS LTD","Equity","0.10","0.38","345,380.00","130,484.56","130,484.56","Materials","BMG702781094","London Stock Exchange","United Kingdom","GBP"
"LOOK","LOOKERS PLC","Equity","0.10","1.02","127,015.00","128,945.63","128,945.63","Consumer Discretionary","GB00B17MMZ46","London Stock Exchange","United Kingdom","GBP"
"HLCL","HELICAL PLC","Equity","0.10","3.16","40,607.00","128,318.12","128,318.12","Real Estate","GB00B0FYMT95","London Stock Exchange","United Kingdom","GBP"
"SREI","SCHRODER REAL ESTATE INVESTMENT TR","Equity","0.10","0.60","211,159.00","126,273.08","126,273.08","Real Estate","GB00B01HM147","London Stock Exchange","United Kingdom","GBP"
"AO.","AO WORLD PLC","Equity","0.09","1.38","89,756.00","124,042.79","124,042.79","Consumer Discretionary","GB00BJTNFH41","London Stock Exchange","United Kingdom","GBP"
"RGL","REGIONAL REIT LTD","Equity","0.09","1.00","123,987.00","123,987.00","123,987.00","Real Estate","GG00BYV2ZQ34","London Stock Exchange","United Kingdom","GBP"
"OPHR","OPHIR ENERGY PLC","Equity","0.09","0.43","286,775.00","123,169.86","123,169.86","Energy","GB00B24CT194","London Stock Exchange","United Kingdom","GBP"
"IOM","IOMART GROUP PLC","Equity","0.09","3.90","30,642.00","119,503.80","119,503.80","Information Technology","GB0004281639","London Stock Exchange","United Kingdom","GBP"
"PHTM","PHOTO-ME INTERNATIONAL PLC","Equity","0.09","1.10","107,445.00","118,479.60","118,479.60","Consumer Discretionary","GB0008481250","London Stock Exchange","United Kingdom","GBP"
"GOCO","GOCOMPARE.COM GROUP PLC","Equity","0.08","0.94","118,964.00","111,469.27","111,469.27","Consumer Discretionary","GB00BZ02Q916","London Stock Exchange","United Kingdom","GBP"
"SOU","SOUND ENERGY PLC","Equity","0.08","0.38","284,987.00","106,870.12","106,870.12","Energy","GB00B90XFF12","London Stock Exchange","United Kingdom","GBP"
"ACA","ACACIA MINING PLC","Equity","0.08","1.60","66,597.00","106,288.81","106,288.81","Materials","GB00B61D2N63","London Stock Exchange","United Kingdom","GBP"
"KNOS","KAINOS GROUP PLC","Equity","0.08","3.90","25,696.00","100,214.40","100,214.40","Information Technology","GB00BZ0D6727","London Stock Exchange","United Kingdom","GBP"
"STAF","STAFFLINE GROUP PLC","Equity","0.07","11.74","7,943.00","93,250.82","93,250.82","Industrials","GB00B040L800","London Stock Exchange","United Kingdom","GBP"
"APH","ALLIANCE PHARMA PLC","Equity","0.07","0.66","139,424.00","92,019.84","92,019.84","Health Care","GB0031030819","London Stock Exchange","United Kingdom","GBP"
"PFD","PREMIER FOODS PLC","Equity","0.07","0.40","228,548.00","91,419.20","91,419.20","Consumer Staples","GB00B7N0K053","London Stock Exchange","United Kingdom","GBP"
"WINE","MAJESTIC WINE PLC","Equity","0.07","4.00","21,752.00","87,008.00","87,008.00","Consumer Staples","GB00B021F836","London Stock Exchange","United Kingdom","GBP"
"BAKK","BAKKAVOR GROUP","Equity","0.06","1.52","56,668.00","85,908.69","85,908.69","Consumer Staples","GB00BF8J3Z99","London Stock Exchange","United Kingdom","GBP"
"FDEV","FRONTIER DEVELOPMENTS PLC","Equity","0.06","11.10","7,527.00","83,549.70","83,549.70","Communication","GB00BBT32N39","London Stock Exchange","United Kingdom","GBP"
"NOG","NOSTRUM OIL & GAS PLC","Equity","0.06","2.42","34,379.00","83,197.18","83,197.18","Energy","GB00BGP6Q951","London Stock Exchange","United Kingdom","GBP"
"NUM","NUMIS CORP. PLC","Equity","0.06","2.97","27,302.00","81,086.94","81,086.94","Financials","GB00B05M6465","London Stock Exchange","United Kingdom","GBP"
"TEF","TELFORD HOMES PLC","Equity","0.06","3.38","23,743.00","80,132.62","80,132.62","Consumer Discretionary","GB0031022154","London Stock Exchange","United Kingdom","GBP"
"BWNG","BROWN(N.)GROUP PLC","Equity","0.06","1.25","63,299.00","79,250.35","79,250.35","Consumer Discretionary","GB00B1P6ZR11","London Stock Exchange","United Kingdom","GBP"
"HSW","HOSTELWORLD GROUP PLC","Equity","0.06","2.00","38,813.00","77,626.00","77,626.00","Consumer Discretionary","GB00BYYN4225","London Stock Exchange","United Kingdom","GBP"
"SIA","SOCO INTERNATIONAL PLC","Equity","0.05","0.88","82,084.00","71,823.50","71,823.50","Energy","GB00B572ZV91","London Stock Exchange","United Kingdom","GBP"
"CAL","CAPITAL & REGIONAL REIT PLC","Equity","0.05","0.40","168,507.00","66,560.26","66,560.26","Real Estate","GB0001741544","London Stock Exchange","United Kingdom","GBP"
"USD","USD CASH","Cash","0.04","76.14","76,280.00","58,078.01","58,078.01","Cash and/or Derivatives","-","-","United States","USD"
"CMCX","CMC MARKETS PLC","Equity","0.04","1.18","46,792.00","55,120.98","55,120.98","Financials","GB00B14SKR37","London Stock Exchange","United Kingdom","GBP"
"CSSE","CASH COLLATERAL GBP CSFBI","Cash Collateral and Margins","0.04","100.00","52,800.00","52,800.00","52,800.00","Cash and/or Derivatives","-","-","United Kingdom","GBP"
"ALM","ALLIED MINDS PLC","Equity","0.04","0.63","82,287.00","52,005.38","52,005.38","Financials","GB00BLRLH124","London Stock Exchange","United Kingdom","GBP"
"ALFA","ALFA FINANCIAL SOFTWARE HOLDINGS P","Equity","0.04","1.41","36,536.00","51,515.76","51,515.76","Information Technology","GB00BDHXPG30","London Stock Exchange","United Kingdom","GBP"
"HOTC","HOTEL CHOCOLAT GROUP PLC","Equity","0.03","2.67","16,102.00","43,072.85","43,072.85","Consumer Staples","GB00BYZC3B04","London Stock Exchange","United Kingdom","GBP"
"SCH","SAFECHARGE INTERNATIONAL GROUP LTD","Equity","0.03","2.75","15,531.00","42,710.25","42,710.25","Information Technology","GG00BYMK4250","London Stock Exchange","United Kingdom","GBP"
"DEB","DEBENHAMS PLC","Equity","0.03","0.09","384,059.00","34,181.25","34,181.25","Consumer Discretionary","GB00B126KH97","London Stock Exchange","United Kingdom","GBP"
"ELMN","ELEMENTIS RTS NILL PAID PLC","Equity","0.02","0.65","45,461.00","29,549.65","102,014.48","Materials","GB00BD58P156","London Stock Exchange","United Kingdom","GBP"
"EUR","EUR CASH","Cash","0.02","87.78","29,559.00","25,947.91","25,947.91","Cash and/or Derivatives","-","-","European Union","EUR"
"ENQN","ENQUEST RTS NIL PAID PLC","Equity","0.01","0.10","197,341.00","19,734.10","19,734.10","Energy","GB00BG08MJ86","London Stock Exchange","United Kingdom","GBP"
"CAKE","PATISSERIE HOLDINGS PLC","Equity","0.01","0.50","19,599.00","9,799.50","9,799.50","Consumer Discretionary","GB00BM4NV504","London Stock Exchange","United Kingdom","GBP"
"YBYZ8","FTSE 250 MID LIF (Y2) DEC 18","Futures","0.00","18,931.00","36.00","0.00","1,363,032.00","Cash and/or Derivatives","GB00F71JT589","IFLL","-","GBP"
 
