iShares MSCI United Kingdom ETF
Inception Date,"Mar 12, 1996"
Fund Holdings as of,"Oct 16, 2018"
Total Net Assets,"1,834,229,742.04"
Shares Outstanding,"56,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"CTEC","CONVATEC GROUP PLC","Equity","0.12","2.08","1,033,415.00","2,154,274.37","2,154,274.37","Health Care","BD3VFW7","GB00BD3VFW73","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"FRES","FRESNILLO PLC","Equity","0.11","12.00","168,151.00","2,017,882.32","2,017,882.32","Materials","B2QPKJ1","GB00B2QPKJ12","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"EZJ","EASYJET PLC","Equity","0.11","15.99","121,488.00","1,942,752.30","1,942,752.30","Industrials","B7KR2P8","GB00B7KR2P84","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MDC","MEDICLINIC INTERNATIONAL PLC","Equity","0.09","6.27","276,224.00","1,732,207.43","1,732,207.43","Health Care","B8HX8Z8","GB00B8HX8Z88","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"BAB","BABCOCK INTERNATIONAL GROUP PLC","Equity","0.09","8.43","189,350.00","1,595,398.13","1,595,398.13","Industrials","0969703","GB0009697037","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"UBFUT","CASH COLLATERAL GBP UBFUT","Cash Collateral and Margins","0.07","132.11","957,280.00","1,264,614.74","1,264,614.74","Cash and/or Derivatives","-","-","-","United Kingdom","USD","GBP","0.76"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.07","1.00","1,239,917.00","1,239,916.95","1,239,916.95","Cash and/or Derivatives","-","US0669224778","-","United States","USD","USD","1.00"
"USD","USD CASH","Cash","0.03","100.00","612,706.00","612,705.76","612,705.76","Cash and/or Derivatives","-","-","-","United States","USD","USD","1.00"
"Z Z8","FTSE 100 INDEX DEC 18","Futures","0.00","9,289.67","301.00","0.00","27,961,767.04","Cash and/or Derivatives","-","GB00H21D4Z84","IFLL","-","USD","GBP","0.76"
"CHF","CHF CASH","Cash","0.00","101.04","82.00","82.59","82.59","Cash and/or Derivatives","-","-","-","Switzerland","USD","CHF","0.99"
 
