Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"DSY","DASSAULT SYSTEMES","Equity","0.28","116.25","46,906.00","5,452,822.50","5,452,822.50","Information Technology","FR0000130650","Nyse Euronext - Euronext Paris","France","EUR"
"CON","CONTINENTAL AG","Equity","0.28","138.95","38,770.00","5,387,091.50","5,387,091.50","Consumer Discretionary","DE0005439004","Xetra","Germany","EUR"
"FCA","FIAT CHRYSLER AUTOMOBILES NV","Equity","0.28","13.87","385,326.00","5,343,700.97","5,343,700.97","Consumer Discretionary","NL0010877643","Borsa Italiana","Italy","EUR"
"WKL","WOLTERS KLUWER NV","Equity","0.27","50.80","103,404.00","5,252,923.20","5,252,923.20","Industrials","NL0000395903","Euronext Amsterdam","Netherlands","EUR"
"DWNI","DEUTSCHE WOHNEN","Equity","0.27","41.06","127,498.00","5,235,067.88","5,235,067.88","Real Estate","DE000A0HN5C6","Xetra","Germany","EUR"
"DSM","KONINKILIJKE DSM NV","Equity","0.27","80.70","64,308.00","5,189,655.60","5,189,655.60","Materials","NL0000009827","Euronext Amsterdam","Netherlands","EUR"
"KRZ","KERRY GROUP PLC","Equity","0.27","91.39","56,745.00","5,185,925.55","5,185,925.55","Consumer Staples","IE0004906560","Irish Stock Exchange - All Market","Ireland","EUR"
"SIKA","SIKA AG","Equity","0.27","111.24","46,207.00","5,140,120.60","5,140,120.60","Materials","CH0418792922","Six Swiss Exchange Ag","Switzerland","CHF"
"SEB A","SKANDINAVISKA ENSKILDA BANKEN","Equity","0.26","8.97","568,830.00","5,100,132.29","5,100,132.29","Financials","SE0000148884","Nasdaq Omx Nordic","Sweden","SEK"
"GEBN","GEBERIT AG","Equity","0.26","379.08","13,336.00","5,055,362.09","5,055,362.09","Industrials","CH0030170408","Six Swiss Exchange Ag","Switzerland","CHF"
"KNEBV","KONE","Equity","0.26","41.78","120,040.00","5,015,271.20","5,015,271.20","Industrials","FI0009013403","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"DSV","DSV A/S","Equity","0.26","73.40","67,735.00","4,971,621.49","4,971,621.49","Industrials","DK0060079531","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"ACA","CREDIT AGRICOLE SA","Equity","0.26","12.16","407,461.00","4,954,725.76","4,954,725.76","Financials","FR0000045072","Nyse Euronext - Euronext Paris","France","EUR"
"HM B","HENNES & MAURITZ","Equity","0.26","15.89","311,081.00","4,942,353.69","4,942,353.69","Consumer Discretionary","SE0000106270","Nasdaq Omx Nordic","Sweden","SEK"
"CABK","CAIXABANK SA","Equity","0.25","3.81","1,283,330.00","4,894,620.62","4,894,620.62","Financials","ES0140609019","Bolsa De Madrid","Spain","EUR"
"RNO","RENAULT SA","Equity","0.25","69.11","68,787.00","4,753,869.57","4,753,869.57","Consumer Discretionary","FR0000131906","Nyse Euronext - Euronext Paris","France","EUR"
"DANSKE","DANSKE BANK","Equity","0.24","18.44","255,638.00","4,714,822.28","4,714,822.28","Financials","DK0010274414","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"ESSITY B","ESSITY CLASS B","Equity","0.24","21.15","217,459.00","4,599,393.58","4,599,393.58","Consumer Staples","SE0009922164","Nasdaq Omx Nordic","Sweden","SEK"
"RACE","FERRARI NV","Equity","0.23","102.15","43,724.00","4,466,406.60","4,466,406.60","Consumer Discretionary","NL0011585146","Borsa Italiana","Italy","EUR"
"UG","PEUGEOT SA","Equity","0.23","20.65","213,213.00","4,402,848.45","4,402,848.45","Consumer Discretionary","FR0000121501","Nyse Euronext - Euronext Paris","France","EUR"
