iShares Core MSCI Europe ETF
Inception Date,"Jun 10, 2014"
Fund Holdings as of,"Oct 17, 2018"
Total Net Assets,"2,529,435,894.14"
Shares Outstanding,"55,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"COB","COBHAM PLC","Equity","0.04","1.42","639,266.00","908,879.95","908,879.95","Industrials","B07KD36","GB00B07KD360","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"HIK","HIKMA PHARMACEUTICALS PLC","Equity","0.04","23.69","38,351.00","908,678.47","908,678.47","Health Care","B0LCW08","GB00B0LCW083","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"COLR","ETABLISSEMENTEN FRANZ COLRUYT NV","Equity","0.04","57.61","15,770.00","908,555.61","908,555.61","Consumer Staples","5806225","BE0974256852","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"O2D","TELEFONICA DEUTSCHLAND HOLDING AG","Equity","0.04","4.26","213,037.00","907,815.25","907,815.25","Communication","B7VG6L8","DE000A1J5RX9","Xetra","Germany","USD","EUR","0.87"
"GJF","GJENSIDIGE FORSIKRING","Equity","0.04","15.84","57,229.00","906,730.61","906,730.61","Financials","B4PH0C5","NO0010582521","Oslo Bors Asa","Norway","USD","NOK","8.21"
"ATE","ALTEN SA","Equity","0.04","93.91","9,583.00","899,918.23","899,918.23","Information Technology","5608915","FR0000071946","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"SRCG","SUNRISE COMMUNICATIONS GROUP AG","Equity","0.04","91.68","9,793.00","897,852.00","897,852.00","Communication","BVSS671","CH0267291224","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"MAP","MAPFRE SA","Equity","0.04","2.97","297,793.00","885,818.33","885,818.33","Financials","B1G40S0","ES0124244E34","Bolsa De Madrid","Spain","USD","EUR","0.87"
"BAMI","BANCO BPM","Equity","0.03","2.14","413,225.00","884,059.36","884,059.36","Financials","BYMD5K9","IT0005218380","Borsa Italiana","Italy","USD","EUR","0.87"
"SBMO","SBM OFFSHORE NV","Equity","0.03","17.99","49,125.00","883,563.23","883,563.23","Energy","B156T57","NL0000360618","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"RRTL","RTL GROUP SA","Equity","0.03","68.31","12,861.00","878,564.33","878,564.33","Communication","B1BK209","LU0061462528","Deutsche Boerse Xetra","Germany","USD","EUR","0.87"
"TPK","TRAVIS PERKINS PLC","Equity","0.03","13.13","66,788.00","877,193.59","877,193.59","Industrials","0773960","GB0007739609","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"JMT","JERONIMO MARTINS SGPS S/A","Equity","0.03","13.09","67,031.00","877,166.49","877,166.49","Consumer Staples","B1Y1SQ7","PTJMT0AE0001","Nyse Euronext - Euronext Lisbon","Portugal","USD","EUR","0.87"
"GALE","GALENICA AG AG","Equity","0.03","52.94","16,475.00","872,259.58","872,259.58","Health Care","BYQCQ32","CH0360674466","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"SMWH","WH SMITH PLC","Equity","0.03","23.48","37,063.00","870,372.37","870,372.37","Consumer Discretionary","B2PDGW1","GB00B2PDGW16","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"THULE","THULE GROUP","Equity","0.03","21.00","41,274.00","866,790.88","866,790.88","Consumer Discretionary","BSQXJ01","SE0006422390","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"SXS","SPECTRIS PLC","Equity","0.03","27.33","31,591.00","863,440.60","863,440.60","Information Technology","0330860","GB0003308607","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TECN","TECAN GROUP AG","Equity","0.03","223.67","3,850.00","861,115.31","861,115.31","Health Care","7110902","CH0012100191","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"LSG","LEROY SEAFOOD GROUP","Equity","0.03","8.90","96,463.00","858,227.43","858,227.43","Consumer Staples","4691916","NO0003096208","Oslo Bors Asa","Norway","USD","NOK","8.21"
"GL9","GLANBIA PLC","Equity","0.03","16.52","51,909.00","857,628.74","857,628.74","Consumer Staples","4058629","IE0000669501","Irish Stock Exchange - All Market","Ireland","USD","EUR","0.87"
"MOR","MORPHOSYS AG","Equity","0.03","96.96","8,840.00","857,153.76","857,153.76","Health Care","5531000","DE0006632003","Xetra","Germany","USD","EUR","0.87"
"NEM","NEMETSCHEK","Equity","0.03","142.85","5,998.00","856,817.33","856,817.33","Information Technology","5633962","DE0006452907","Xetra","Germany","USD","EUR","0.87"
"HOT","HOCHTIEF AG","Equity","0.03","154.73","5,535.00","856,407.80","856,407.80","Industrials","5108664","DE0006070006","Xetra","Germany","USD","EUR","0.87"
"SCHB","SCHIBSTED B","Equity","0.03","33.03","25,873.00","854,544.82","854,544.82","Communication","BWVFKQ3","NO0010736879","Oslo Bors Asa","Norway","USD","NOK","8.21"
"FRA","FRAPORT FRANKFURT AIRPORT SERVICES","Equity","0.03","77.69","10,905.00","847,163.33","847,163.33","Industrials","7107551","DE0005773303","Xetra","Germany","USD","EUR","0.87"
"INCH","INCHCAPE PLC","Equity","0.03","7.05","120,026.00","845,750.13","845,750.13","Consumer Discretionary","B61TVQ0","GB00B61TVQ02","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ELI","ELIA SYSTEM OPERATOR SA","Equity","0.03","65.72","12,826.00","842,900.99","842,900.99","Utilities","B09M9F4","BE0003822393","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"BIM","BIOMERIEUX SA","Equity","0.03","74.71","11,248.00","840,351.13","840,351.13","Health Care","BF0LBX7","FR0013280286","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"ILD","ILIAD SA","Equity","0.03","128.09","6,559.00","840,160.31","840,160.31","Communication","7759435","FR0004035913","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"SPR","AXEL SPRINGER","Equity","0.03","67.33","12,332.00","830,341.68","830,341.68","Communication","4647317","DE0005501357","Xetra","Germany","USD","EUR","0.87"
"QLT","QUILTER PLC","Equity","0.03","1.61","514,770.00","830,384.69","830,384.69","Financials","BDCXV26","GB00BDCXV269","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MTRO","METRO BANK PLC","Equity","0.03","34.20","24,204.00","827,799.45","827,799.45","Financials","BZ6STL6","GB00BZ6STL67","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CBG","CLOSE BROS GROUP PLC","Equity","0.03","20.03","41,258.00","826,370.92","826,370.92","Financials","0766807","GB0007668071","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"MERL","MERLIN ENTERTAINMENT GROUP PLC","Equity","0.03","4.47","183,973.00","823,233.88","823,233.88","Consumer Discretionary","BDZT6P9","GB00BDZT6P94","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"NK","IMERYS SA","Equity","0.03","66.58","12,343.00","821,832.27","821,832.27","Materials","B011GL4","FR0000120859","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"COL","INMOBILIARIA COLONIAL SA","Equity","0.03","9.98","82,346.00","821,712.80","821,712.80","Real Estate","BD0PJ08","ES0139140174","Bolsa De Madrid","Spain","USD","EUR","0.87"
"UTG","UNITE GROUP PLC","Equity","0.03","11.06","73,995.00","818,297.98","818,297.98","Real Estate","0692861","GB0006928617","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"GYC","GRAND CITY PROPERTIES SA","Equity","0.03","24.93","32,819.00","818,071.96","818,071.96","Real Estate","B8K9X70","LU0775917882","Xetra","Germany","USD","EUR","0.87"
"VACN","VAT GROUP AG","Equity","0.03","104.28","7,836.00","817,113.50","817,113.50","Industrials","BYZWMR9","CH0311864901","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"COFB","COFINIMMO REIT SA","Equity","0.03","122.44","6,657.00","815,104.98","815,104.98","Real Estate","4177988","BE0003593044","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"FNTN","FREENET AG","Equity","0.03","22.87","35,592.00","814,150.20","814,150.20","Communication","B1SK0S6","DE000A0Z2ZZ5","Xetra","Germany","USD","EUR","0.87"
"AGK","AGGREKO PLC","Equity","0.03","10.93","74,360.00","812,958.67","812,958.67","Industrials","BK1PTB7","GB00BK1PTB77","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TOP","TOPDANMARK","Equity","0.03","45.59","17,743.00","808,874.28","808,874.28","Financials","B94P973","DK0060477503","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"PIRC","PIRELLI & C","Equity","0.03","7.20","112,391.00","808,845.87","808,845.87","Consumer Discretionary","BZ5ZHK3","IT0005278236","Borsa Italiana","Italy","USD","EUR","0.87"
"VALMT","VALMET","Equity","0.03","21.92","36,831.00","807,246.37","807,246.37","Industrials","BH6XZT5","FI4000074984","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"WIE","WIENERBERGER AG","Equity","0.03","23.87","33,764.00","805,813.82","805,813.82","Materials","5699373","AT0000831706","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"BAKKA","BAKKAFROST","Equity","0.03","62.16","12,904.00","802,071.89","802,071.89","Consumer Staples","B6632T7","FO0000000179","Oslo Bors Asa","Norway","USD","NOK","8.21"
"TNET","TELENET GROUP HOLDING NV","Equity","0.03","55.34","14,483.00","801,512.39","801,512.39","Communication","B0LKSK4","BE0003826436","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"SOF","SOFINA S.A.","Equity","0.03","196.46","4,069.00","799,406.64","799,406.64","Financials","4820301","BE0003717312","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"HAS","HAYS PLC","Equity","0.03","2.09","382,370.00","798,505.57","798,505.57","Industrials","0416102","GB0004161021","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"HPOL B","HEXPOL CLASS B","Equity","0.03","9.98","79,774.00","796,225.08","796,225.08","Materials","BXBZB01","SE0007074281","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"DPH","DECHRA PHARMACEUTICALS PLC","Equity","0.03","27.84","28,385.00","790,354.21","790,354.21","Health Care","0963318","GB0009633180","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"PARG","PARGESA HOLDING SA","Equity","0.03","72.39","10,894.00","788,609.04","788,609.04","Financials","B0CDLF8","CH0021783391","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"JPFFT","CASH COLLATERAL EUR JPFFT","Cash Collateral and Margins","0.03","115.30","681,000.00","785,158.95","785,158.95","Cash and/or Derivatives","-","-","-","European Union","USD","EUR","0.87"
"TRYG","TRYG","Equity","0.03","23.97","32,737.00","784,662.02","784,662.02","Financials","BXDZ972","DK0060636678","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"RKET","ROCKET INTERNET","Equity","0.03","30.16","25,882.00","780,631.45","780,631.45","Consumer Discretionary","BR17150","DE000A12UKK6","Xetra","Germany","USD","EUR","0.87"
"VCT","VICTREX PLC","Equity","0.03","35.25","22,047.00","777,193.26","777,193.26","Materials","0929224","GB0009292243","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ISAT","INMARSAT PLC","Equity","0.03","6.59","117,880.00","776,285.49","776,285.49","Communication","B09LSH6","GB00B09LSH68","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"AOX","ALSTRIA OFFICE REIT AG","Equity","0.03","14.94","51,959.00","776,383.43","776,383.43","Real Estate","B1VP947","DE000A0LD2U1","Xetra","Germany","USD","EUR","0.87"
"ICA","ICA GRUPPEN","Equity","0.03","31.09","24,944.00","775,459.70","775,459.70","Consumer Staples","B0S1651","SE0000652216","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"KBCA","KBC ANCORA","Equity","0.03","49.76","15,575.00","775,032.59","775,032.59","Financials","B1YWXY3","BE0003867844","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"LIGHT","SIGNIFY NV","Equity","0.03","25.03","30,967.00","775,120.87","775,120.87","Industrials","BYY7VY5","NL0011821392","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"A2A","A2A","Equity","0.03","1.67","464,776.00","774,322.74","774,322.74","Utilities","5499131","IT0001233417","Borsa Italiana","Italy","USD","EUR","0.87"
"TITR","TELECOM ITALIA SAVING","Equity","0.03","0.51","1,512,739.00","774,037.10","774,037.10","Communication","7634402","IT0003497176","Borsa Italiana","Italy","USD","EUR","0.87"
"WLN","WORLDLINE SA","Equity","0.03","52.41","14,702.00","770,577.50","770,577.50","Information Technology","BNFWR44","FR0011981968","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"EMG","MAN GROUP PLC","Equity","0.03","1.89","405,453.00","764,701.55","764,701.55","Financials","B83VD95","GB00B83VD954","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"BCVN","BANQUE CANTONALE VAUDOISE","Equity","0.03","715.33","1,068.00","763,971.59","763,971.59","Financials","7520794","CH0015251710","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"IGG","IG GROUP HOLDINGS PLC","Equity","0.03","7.83","97,455.00","763,504.47","763,504.47","Financials","B06QFB7","GB00B06QFB75","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"INDT","INDUTRADE","Equity","0.03","24.84","30,696.00","762,599.46","762,599.46","Industrials","B0LDBX7","SE0001515552","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"DOM","DOMETIC GROUPINARY SHARES","Equity","0.03","8.55","89,139.00","762,242.01","762,242.01","Consumer Discretionary","BYSXJB2","SE0007691613","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"MTG B","MODERN TIMES GROUP MTG B","Equity","0.03","35.32","21,514.00","759,911.39","759,911.39","Communication","B151P43","SE0000412371","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"COV","COVIVIO SA","Equity","0.03","100.19","7,564.00","757,847.41","757,847.41","Real Estate","7745638","FR0000064578","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"GNS","GENUS PLC","Equity","0.03","29.63","25,192.00","746,446.62","746,446.62","Health Care","0207458","GB0002074580","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"BVIC","BRITVIC PLC","Equity","0.03","10.07","74,023.00","745,691.27","745,691.27","Consumer Staples","B0N8QD5","GB00B0N8QD54","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"IG","ITALGAS","Equity","0.03","5.17","143,429.00","741,337.87","741,337.87","Utilities","BD2Z8S7","IT0005211237","Borsa Italiana","Italy","USD","EUR","0.87"
"BG","BAWAG GROUP AG","Equity","0.03","45.29","16,230.00","735,022.23","735,022.23","Financials","BZ1GZ06","AT0000BAWAG2","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"BALD B","FASTIGHETS BALDER B","Equity","0.03","25.76","28,509.00","734,380.63","734,380.63","Real Estate","B0LC9F2","SE0000455057","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"SOP","SOPRA STERIA GROUP","Equity","0.03","142.74","5,139.00","733,516.24","733,516.24","Information Technology","5633616","FR0000050809","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"DMGT","DAILY MAIL AND GENERAL TRUST NON V","Equity","0.03","9.01","81,344.00","732,903.26","732,903.26","Communication","0945736","GB0009457366","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ASM","ASM INTERNATIONAL NV","Equity","0.03","48.48","15,102.00","732,168.33","732,168.33","Information Technology","5165294","NL0000334118","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"B4B","METRO AG","Equity","0.03","15.20","48,192.00","732,319.90","732,319.90","Consumer Staples","BD6QT83","DE000BFB0019","Xetra","Germany","USD","EUR","0.87"
"STM","STABILUS SA","Equity","0.03","71.48","10,221.00","730,626.72","730,626.72","Industrials","BMM1PP4","LU1066226637","Xetra","Germany","USD","EUR","0.87"
"SYDB","SYDBANK","Equity","0.03","27.71","26,333.00","729,646.64","729,646.64","Financials","B06JSP1","DK0010311471","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"RAA","RATIONAL AG","Equity","0.03","689.46","1,057.00","728,763.55","728,763.55","Industrials","5910609","DE0007010803","Xetra","Germany","USD","EUR","0.87"
"EVT","EVOTEC AG","Equity","0.03","19.99","36,419.00","727,884.27","727,884.27","Health Care","5811917","DE0005664809","Xetra","Germany","USD","EUR","0.87"
"CPI","CAPITA PLC","Equity","0.03","1.73","419,836.00","726,486.10","726,486.10","Industrials","B23K0M2","GB00B23K0M20","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"BCP","BANCO COMERCIAL PORTUGUES SA","Equity","0.03","0.27","2,684,811.00","725,883.69","725,883.69","Financials","BZCNN35","PTBCP0AM0015","Nyse Euronext - Euronext Lisbon","Portugal","USD","EUR","0.87"
"MOBN","MOBIMO HOLDING AG","Equity","0.03","227.19","3,185.00","723,608.38","723,608.38","Real Estate","B0BV896","CH0011108872","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"CTEC","CONVATEC GROUP PLC","Equity","0.03","1.97","366,087.00","721,949.23","721,949.23","Health Care","BD3VFW7","GB00BD3VFW73","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TWEKA","TKH GROUP NV","Equity","0.03","53.04","13,608.00","721,709.81","721,709.81","Industrials","B1WFDQ6","NL0000852523","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"DEC","JCDECAUX SA","Equity","0.03","34.38","20,924.00","719,387.40","719,387.40","Communication","7136663","FR0000077919","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"RCO","REMY COINTREAU SA","Equity","0.03","118.87","6,025.00","716,186.60","716,186.60","Consumer Staples","4741714","FR0000130395","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"CO","CASINO GUICHARD PERRACHON SA","Equity","0.03","47.73","14,980.00","715,027.31","715,027.31","Consumer Staples","4178419","FR0000125585","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"DOKA","DORMAKABA HOLDING AG","Equity","0.03","730.44","979.00","715,102.51","715,102.51","Industrials","7050417","CH0011795959","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"AVV","AVEVA GROUP PLC","Equity","0.03","34.94","20,462.00","714,869.44","714,869.44","Information Technology","BBG9VN7","GB00BBG9VN75","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SGRE","SIEMENS GAMESA RENEWABLE ENERGY SA","Equity","0.03","11.43","62,512.00","714,389.66","714,389.66","Industrials","B01CP21","ES0143416115","Bolsa De Madrid","Spain","USD","EUR","0.87"
"EVR","EVRAZ","Equity","0.03","7.24","98,521.00","712,980.12","712,980.12","Materials","B71N6K8","GB00B71N6K86","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"IIA","IMMOFINANZ AG","Equity","0.03","24.42","29,092.00","710,411.54","710,411.54","Real Estate","BFZ5BQ7","AT0000A21KS2","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"VATN","VALIANT HOLDING AG","Equity","0.03","109.42","6,495.00","710,651.35","710,651.35","Financials","7517893","CH0014786500","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"ICAD","ICADE REIT SA","Equity","0.03","86.36","8,212.00","709,155.10","709,155.10","Real Estate","4554406","FR0000035081","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"OERL","OC OERLIKON CORPORATION AG","Equity","0.03","11.92","59,435.00","708,393.58","708,393.58","Industrials","4612757","CH0000816824","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"DKK","DKK CASH","Cash","0.03","15.45","4,580,419.00","707,843.30","707,843.30","Cash and/or Derivatives","-","-","-","Denmark","USD","DKK","6.47"
"BOKA","KONINKLIJKE BOSKALIS WESTMINSTER N","Equity","0.03","28.72","24,631.00","707,401.94","707,401.94","Industrials","B1XF882","NL0000852580","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"IP","INTERPUMP GROUP S.P.A.","Equity","0.03","29.52","23,913.00","705,804.63","705,804.63","Industrials","5161407","IT0001078911","Borsa Italiana","Italy","USD","EUR","0.87"
"ALLN","ALLREAL HOLDING AG","Equity","0.03","155.16","4,548.00","705,649.09","705,649.09","Real Estate","5914270","CH0008837566","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"SAZ","STADA ARZNEIMITTEL AG","Equity","0.03","94.22","7,473.00","704,099.14","704,099.14","Health Care","5386750","DE0007251803","Xetra","Germany","USD","EUR","0.87"
"OCI","OCI NV","Equity","0.03","31.64","22,124.00","699,935.84","699,935.84","Materials","BD4TZK8","NL0010558797","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"HEMF","HEMFOSA FASTIGHETER","Equity","0.03","13.20","52,922.00","698,769.03","698,769.03","Real Estate","BXRTNW3","SE0007126115","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"EVD","CTS EVENTIM AG","Equity","0.03","40.24","17,227.00","693,179.25","693,179.25","Communication","5881857","DE0005470306","Xetra","Germany","USD","EUR","0.87"
"NEX","NATIONAL EXPRESS GROUP PLC","Equity","0.03","5.20","133,051.00","692,356.26","692,356.26","Industrials","0621520","GB0006215205","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"HER","HERA S.P.A.","Equity","0.03","2.79","248,027.00","691,457.88","691,457.88","Utilities","7598003","IT0001250932","Borsa Italiana","Italy","USD","EUR","0.87"
"DRI","1&1 DRILLISCH AG","Equity","0.03","44.97","15,300.00","687,965.27","687,965.27","Communication","5734672","DE0005545503","Xetra","Germany","USD","EUR","0.87"
"ETO","ENTERTAINMENT ONE LTD","Equity","0.03","5.78","118,734.00","686,782.82","686,782.82","Communication","B3XDDH4","CA29382B1022","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ARL","AAREAL BANK AG","Equity","0.03","40.11","17,095.00","685,699.78","685,699.78","Financials","7380062","DE0005408116","Xetra","Germany","USD","EUR","0.87"
"BBY","BALFOUR BEATTY PLC","Equity","0.03","3.42","200,385.00","685,072.27","685,072.27","Industrials","0096162","GB0000961622","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"HOLM B","HOLMEN CLASS B","Equity","0.03","24.36","27,956.00","681,099.60","681,099.60","Materials","BDQQ1Q5","SE0011090018","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"KCR","KONECRANES","Equity","0.03","32.63","20,864.00","680,760.71","680,760.71","Industrials","B11WFP1","FI0009005870","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"LOOM B","LOOMIS","Equity","0.03","29.83","22,729.00","677,909.18","677,909.18","Industrials","B3K7KL2","SE0002683557","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"QQ.","QINETIQ GROUP PLC","Equity","0.03","3.67","184,954.00","677,985.77","677,985.77","Industrials","B0WMWD0","GB00B0WMWD03","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"UDG","UDG HEALTHCARE COMPANY","Equity","0.03","8.23","82,218.00","676,526.78","676,526.78","Health Care","3302480","IE0033024807","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"KIND SDB","KINDRED GROUP SDR PLC","Equity","0.03","10.10","66,836.00","674,930.12","674,930.12","Consumer Discretionary","BYSY2K5","SE0007871645","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"FRES","FRESNILLO PLC","Equity","0.03","11.88","56,609.00","672,423.76","672,423.76","Materials","B2QPKJ1","GB00B2QPKJ12","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TLG","TLG IMMOBILEN AG","Equity","0.03","25.80","25,991.00","670,646.32","670,646.32","Real Estate","BR2Z8G3","DE000A12B8Z4","Xetra","Germany","USD","EUR","0.87"
"VONN","VONTOBEL HOLDING AG","Equity","0.03","65.44","10,243.00","670,276.41","670,276.41","Financials","7123104","CH0012335540","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"WMH","WILLIAM HILL PLC","Equity","0.03","3.04","218,702.00","665,255.27","665,255.27","Consumer Discretionary","3169889","GB0031698896","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"WAF","SILTRONIC N AG","Equity","0.03","114.42","5,805.00","664,200.89","664,200.89","Information Technology","BYY5978","DE000WAF3001","Xetra","Germany","USD","EUR","0.87"
"DPLM","DIPLOMA PLC","Equity","0.03","16.65","39,615.00","659,744.72","659,744.72","Industrials","0182663","GB0001826634","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"APPS","APPLUS SERVICES SA","Equity","0.03","14.01","47,027.00","658,770.32","658,770.32","Industrials","BM677T6","ES0105022000","Bolsa De Madrid","Spain","USD","EUR","0.87"
"POM","COMPAGNIIE PLASTIC OMNIUM SA","Equity","0.03","31.51","20,893.00","658,341.01","658,341.01","Consumer Discretionary","B08V9H4","FR0000124570","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"NDA","AURUBIS AG","Equity","0.03","64.54","10,163.00","655,941.78","655,941.78","Materials","5485527","DE0006766504","Xetra","Germany","USD","EUR","0.87"
"SIX2","SIXT","Equity","0.03","104.92","6,240.00","654,691.13","654,691.13","Industrials","5260768","DE0007231326","Xetra","Germany","USD","EUR","0.87"
"ALT","ALTRAN TECHNOLOGIES SA","Equity","0.03","8.94","72,530.00","648,499.96","648,499.96","Information Technology","4907732","FR0000034639","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"BUCN","BUCHER INDUSTRIES AG","Equity","0.03","296.61","2,187.00","648,685.51","648,685.51","Industrials","B07ZBW6","CH0002432174","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"RSW","RENISHAW PLC","Equity","0.03","56.16","11,519.00","646,918.37","646,918.37","Information Technology","0732358","GB0007323586","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"PAGE","PAGEGROUP PLC","Equity","0.03","6.83","94,316.00","644,148.10","644,148.10","Industrials","3023231","GB0030232317","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"KORI","KORIAN SA","Equity","0.03","39.18","16,426.00","643,525.36","643,525.36","Health Care","B1HKRM0","FR0010386334","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"BTG","BTG PLC","Equity","0.03","7.17","89,129.00","639,158.68","639,158.68","Health Care","0100159","GB0001001592","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SOW","SOFTWARE AG","Equity","0.03","42.45","15,040.00","638,472.35","638,472.35","Information Technology","BF06WX9","DE000A2GS401","Xetra","Germany","USD","EUR","0.87"
"PLUS","PLUS500 LTD","Equity","0.03","16.81","37,963.00","638,215.73","638,215.73","Financials","BBT3PS9","IL0011284465","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"EZJ","EASYJET PLC","Equity","0.03","15.11","42,209.00","637,806.14","637,806.14","Industrials","B7KR2P8","GB00B7KR2P84","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"DLG","DIALOG SEMICON PLC","Equity","0.03","24.95","25,520.00","636,719.87","636,719.87","Information Technology","5982200","GB0059822006","Xetra","Germany","USD","EUR","0.87"
"ACX","ACERINOX SA","Equity","0.03","13.14","48,417.00","636,096.02","636,096.02","Materials","B01ZVZ5","ES0132105018","Bolsa De Madrid","Spain","USD","EUR","0.87"
"GXI","GERRESHEIMER AG","Equity","0.03","69.47","9,108.00","632,689.38","632,689.38","Health Care","B1Y47Y7","DE000A0LD6E6","Xetra","Germany","USD","EUR","0.87"
"CERV","CERVED INFORMATION SOLUTIONS","Equity","0.02","9.15","69,016.00","631,403.80","631,403.80","Financials","BNGN809","IT0005010423","Borsa Italiana","Italy","USD","EUR","0.87"
