iShares MSCI Germany Small-Cap ETF
Inception Date,"Jan 25, 2012"
Fund Holdings as of,"Oct 17, 2018"
Total Net Assets,"47,585,623.17"
Shares Outstanding,"850,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"KWS","KWS SAAT","Equity","0.57","340.12","799.00","271,756.08","271,756.08","Consumer Staples","4495044","DE0007074007","Xetra","Germany","USD","EUR","0.87"
"ISR","ISRA VISION AG","Equity","0.57","47.50","5,678.00","269,713.74","269,713.74","Information Technology","5949777","DE0005488100","Xetra","Germany","USD","EUR","0.87"
"VT9","VTG AG","Equity","0.57","60.41","4,451.00","268,905.30","268,905.30","Industrials","B04ZLY1","DE000VTG9999","Xetra","Germany","USD","EUR","0.87"
"HYQ","HYPOPORT N AG","Equity","0.56","215.60","1,230.00","265,190.03","265,190.03","Financials","B28XLF6","DE0005493365","Xetra","Germany","USD","EUR","0.87"
"INS","INSTONE REAL ESTATE GROUP AG","Equity","0.56","25.94","10,200.00","264,602.03","264,602.03","Industrials","BFYXP82","DE000A2NBX80","Xetra","Germany","USD","EUR","0.87"
"RIB","RIB SOFTWARE","Equity","0.51","18.39","13,303.00","244,636.22","244,636.22","Information Technology","B03K783","DE000A0Z2XN6","Xetra","Germany","USD","EUR","0.87"
"HBH","HORNBACH HOLDING AG","Equity","0.50","66.18","3,602.00","238,377.95","238,377.95","Consumer Discretionary","BZBWTJ1","DE0006083405","Xetra","Germany","USD","EUR","0.87"
"WAC","WACKER NEUSON N","Equity","0.49","24.12","9,657.00","232,924.08","232,924.08","Industrials","B17R248","DE000WACK012","Xetra","Germany","USD","EUR","0.87"
"HAB","HAMBORNER REIT AG","Equity","0.48","10.48","21,941.00","229,948.60","229,948.60","Real Estate","5735642","DE0006013006","Xetra","Germany","USD","EUR","0.87"
"SFQ","SAF-HOLLAND SA","Equity","0.48","14.70","15,609.00","229,454.06","229,454.06","Consumer Discretionary","B2352K9","LU0307018795","Xetra","Germany","USD","EUR","0.87"
"CAP","ENCAVIS AG","Equity","0.46","7.09","30,889.00","219,022.86","219,022.86","Utilities","5491966","DE0006095003","Xetra","Germany","USD","EUR","0.87"
"HDD","HEIDELBERGER DRUCKMASCHINEN AG","Equity","0.44","2.44","86,332.00","210,420.12","210,420.12","Industrials","5367227","DE0007314007","Xetra","Germany","USD","EUR","0.87"
"BVB","BORUSSIA DORTMUND","Equity","0.44","10.08","20,572.00","207,299.58","207,299.58","Communication","4627193","DE0005493092","Xetra","Germany","USD","EUR","0.87"
"NDX1","NORDEX","Equity","0.43","9.53","21,687.00","206,733.29","206,733.29","Industrials","B06CF71","DE000A0D6554","Xetra","Germany","USD","EUR","0.87"
"AAD","AMADEUS FIRE AG","Equity","0.41","109.53","1,790.00","196,059.15","196,059.15","Industrials","5623662","DE0005093108","Xetra","Germany","USD","EUR","0.87"
"ADL","ADLER REAL ESTATE AG","Equity","0.41","16.30","11,885.00","193,757.74","193,757.74","Real Estate","7100099","DE0005008007","Xetra","Germany","USD","EUR","0.87"
"SGL","SGL CARBON","Equity","0.40","9.97","18,950.00","188,879.44","188,879.44","Industrials","4818351","DE0007235301","Xetra","Germany","USD","EUR","0.87"
"CCAP","CORESTATE CAPITAL HOLDING SA","Equity","0.40","42.95","4,396.00","188,796.72","188,796.72","Real Estate","BZ168H4","LU1296758029","Xetra","Germany","USD","EUR","0.87"
"HHFA","HAMBURGER HAFEN UND LOGISTIK AG","Equity","0.39","22.17","8,434.00","186,992.14","186,992.14","Industrials","B28SK09","DE000A0S8488","Xetra","Germany","USD","EUR","0.87"
"WIN","DIEBOLD NIXDORF AG","Equity","0.39","65.49","2,845.00","186,312.11","186,312.11","Information Technology","B012VF6","DE000A0CAYB2","Xetra","Germany","USD","EUR","0.87"
"DIC","DIC ASSET AG","Equity","0.39","10.95","16,993.00","186,124.75","186,124.75","Real Estate","BD1NML3","DE000A1X3XX4","Xetra","Germany","USD","EUR","0.87"
"BIO3","BIOTEST PREF AG","Equity","0.39","27.09","6,807.00","184,431.07","184,431.07","Health Care","5119893","DE0005227235","Xetra","Germany","USD","EUR","0.87"
"JST","JOST WERKE AG","Equity","0.38","35.68","5,127.00","182,950.86","182,950.86","Industrials","BDC3R17","DE000JST4000","Xetra","Germany","USD","EUR","0.87"
"DBAN","DEUTSCHE BETEILIGUNGS AG","Equity","0.38","40.87","4,403.00","179,959.76","179,959.76","Financials","BBNBQJ7","DE000A1TNUT7","Xetra","Germany","USD","EUR","0.87"
"RHK","RHOEN KLINIKUM AG","Equity","0.37","25.25","6,905.00","174,348.52","174,348.52","Health Care","4717629","DE0007042301","Xetra","Germany","USD","EUR","0.87"
"WUW","WUESTENROT & WUERTTEMBERGISCHE AG","Equity","0.37","21.58","8,063.00","174,025.54","174,025.54","Financials","5770911","DE0008051004","Xetra","Germany","USD","EUR","0.87"
"BDT","BERTRANDT AG","Equity","0.34","83.59","1,921.00","160,574.23","160,574.23","Industrials","5130861","DE0005232805","Xetra","Germany","USD","EUR","0.87"
"SAE","SHOP APOTHEKE EUROPE NV","Equity","0.34","55.34","2,895.00","160,213.93","160,213.93","Consumer Discretionary","BYYH7G9","NL0012044747","Xetra","Germany","USD","EUR","0.87"
"TTK","TAKKT AG","Equity","0.34","14.18","11,276.00","159,908.17","159,908.17","Consumer Discretionary","5769470","DE0007446007","Xetra","Germany","USD","EUR","0.87"
"VAR1","VARTA AG","Equity","0.31","32.12","4,601.00","147,789.58","147,789.58","Industrials","5802449","DE000A0TGJ55","Xetra","Germany","USD","EUR","0.87"
"AAG","AUMANN AG","Equity","0.31","56.26","2,624.00","147,636.63","147,636.63","Industrials","BYW82K3","DE000A2DAM03","Xetra","Germany","USD","EUR","0.87"
"DRW3","DRAEGERWERK PREF AG","Equity","0.30","55.02","2,617.00","143,984.13","143,984.13","Health Care","5169218","DE0005550636","Xetra","Germany","USD","EUR","0.87"
"BYW6","BAYWA AG","Equity","0.30","30.84","4,632.00","142,857.42","142,857.42","Industrials","5838057","DE0005194062","Xetra","Germany","USD","EUR","0.87"
"VOS","VOSSLOH AG","Equity","0.30","47.10","3,023.00","142,377.28","142,377.28","Industrials","5092336","DE0007667107","Xetra","Germany","USD","EUR","0.87"
"CWC","CEWE STIFTUNG","Equity","0.29","77.82","1,784.00","138,838.24","138,838.24","Industrials","5740806","DE0005403901","Xetra","Germany","USD","EUR","0.87"
"MLP","MLP","Equity","0.25","5.82","20,688.00","120,453.76","120,453.76","Financials","5720273","DE0006569908","Xetra","Germany","USD","EUR","0.87"
"COM","COMDIRECT BANK AG","Equity","0.25","12.38","9,717.00","120,322.53","120,322.53","Financials","5975266","DE0005428007","Xetra","Germany","USD","EUR","0.87"
"ADV","ADVA OPTICAL NETWORKING","Equity","0.25","8.09","14,535.00","117,558.27","117,558.27","Information Technology","5653487","DE0005103006","Xetra","Germany","USD","EUR","0.87"
"FTK","FINTECH GROUP AG","Equity","0.22","29.34","3,616.00","106,102.76","106,102.76","Financials","BYVQYG8","DE000FTG1111","Xetra","Germany","USD","EUR","0.87"
"SBS","STRATEC BIOMEDICAL AG","Equity","0.21","61.91","1,641.00","101,599.91","101,599.91","Health Care","BYTK8S2","DE000STRA555","Xetra","Germany","USD","EUR","0.87"
"CC1","CONSUS REAL ESTATE AG","Equity","0.21","8.53","11,817.00","100,820.64","100,820.64","Real Estate","BDD94V3","DE000A2DA414","Xetra","Germany","USD","EUR","0.87"
"ZIL2","ELRINGKLINGER AG","Equity","0.21","9.22","10,898.00","100,518.79","100,518.79","Consumer Discretionary","5138638","DE0007856023","Xetra","Germany","USD","EUR","0.87"
"STO3","STO PREF","Equity","0.20","108.03","884.00","95,499.77","95,499.77","Materials","5740389","DE0007274136","Xetra","Germany","USD","EUR","0.87"
"ELG","ELMOS SEMICONDUCTOR AG","Equity","0.18","22.51","3,805.00","85,633.75","85,633.75","Information Technology","5695423","DE0005677108","Xetra","Germany","USD","EUR","0.87"
"AM3D","SLM SOLUTIONS GROUP AG","Equity","0.18","19.53","4,331.00","84,588.64","84,588.64","Industrials","BMHTHK2","DE000A111338","Xetra","Germany","USD","EUR","0.87"
"S92","SMA SOLAR TECHNOLOGY AG","Equity","0.17","23.24","3,582.00","83,258.12","83,258.12","Information Technology","B3B20H2","DE000A0DJ6J9","Xetra","Germany","USD","EUR","0.87"
"BSL","BASLER AG","Equity","0.16","183.32","421.00","77,177.32","77,177.32","Information Technology","5644588","DE0005102008","Xetra","Germany","USD","EUR","0.87"
"HBM","HORNBACH-BAUMARKT AG","Equity","0.16","28.19","2,737.00","77,155.01","77,155.01","Consumer Discretionary","4693194","DE0006084403","Xetra","Germany","USD","EUR","0.87"
"GFT","GFT TECHNOLOGIES","Equity","0.14","11.59","5,874.00","68,062.90","68,062.90","Information Technology","5709948","DE0005800601","Xetra","Germany","USD","EUR","0.87"
