Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"CME","CME GROUP INC CLASS A","Equity","0.24","181.32","27,476.00","4,981,948.32","4,981,948.32","Financials","US12572Q1058","NASDAQ","United States","USD"
"ISRG","INTUITIVE SURGICAL INC","Equity","0.23","542.91","9,082.00","4,930,708.62","4,930,708.62","Health Care","US46120E6023","NASDAQ","United States","USD"
"MDLZ","MONDELEZ INTERNATIONAL INC CLASS A","Equity","0.23","41.16","119,406.00","4,914,750.96","4,914,750.96","Consumer Staples","US6092071058","NASDAQ","United States","USD"
"CELG","CELGENE CORP","Equity","0.23","84.28","58,203.00","4,905,348.84","4,905,348.84","Health Care","US1510201049","NASDAQ","United States","USD"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Equity","0.23","127.33","37,732.00","4,804,415.56","4,804,415.56","Financials","US6934751057","New York Stock Exchange Inc.","United States","USD"
"SYK","STRYKER CORP","Equity","0.23","176.23","27,022.00","4,762,087.06","4,762,087.06","Health Care","US8636671013","New York Stock Exchange Inc.","United States","USD"
"CSX","CSX CORP","Equity","0.23","70.71","67,331.00","4,760,975.01","4,760,975.01","Industrials","US1264081035","NASDAQ","United States","USD"
"SU","SUNCOR ENERGY INC","Equity","0.22","36.27","130,443.00","4,731,800.14","4,731,800.14","Energy","CA8672241079","Toronto Stock Exchange","Canada","CAD"
"CB","CHUBB LTD","Equity","0.22","127.13","36,765.00","4,673,934.45","4,673,934.45","Financials","CH0044328745","New York Stock Exchange Inc.","United States","USD"
"SCHW","CHARLES SCHWAB CORP","Equity","0.22","48.04","95,962.00","4,610,014.48","4,610,014.48","Financials","US8085131055","New York Stock Exchange Inc.","United States","USD"
"FDX","FEDEX CORP","Equity","0.22","223.46","20,615.00","4,606,627.90","4,606,627.90","Industrials","US31428X1063","New York Stock Exchange Inc.","United States","USD"
"DUK","DUKE ENERGY CORP","Equity","0.21","80.77","55,814.00","4,508,096.78","4,508,096.78","Utilities","US26441C2044","New York Stock Exchange Inc.","United States","USD"
"ATVI","ACTIVISION BLIZZARD INC","Equity","0.21","78.30","57,379.00","4,492,775.70","4,492,775.70","Communication","US00507V1098","NASDAQ","United States","USD"
"RTN","RAYTHEON","Equity","0.21","193.12","22,830.00","4,408,929.60","4,408,929.60","Industrials","US7551115071","New York Stock Exchange Inc.","United States","USD"
"OXY","OCCIDENTAL PETROLEUM CORP","Equity","0.21","72.92","60,388.00","4,403,492.96","4,403,492.96","Energy","US6745991058","New York Stock Exchange Inc.","United States","USD"
"ENB","ENBRIDGE INC","Equity","0.21","32.45","135,417.00","4,394,660.98","4,394,660.98","Energy","CA29250N1050","Toronto Stock Exchange","Canada","CAD"
"MPC","MARATHON PETROLEUM CORP","Equity","0.21","79.15","55,366.00","4,382,218.90","4,382,218.90","Energy","US56585A1025","New York Stock Exchange Inc.","United States","USD"
"INTU","INTUIT INC","Equity","0.21","218.83","19,873.00","4,348,808.59","4,348,808.59","Information Technology","US4612021034","NASDAQ","United States","USD"
"ESRX","EXPRESS SCRIPTS HOLDING","Equity","0.21","95.77","45,275.00","4,335,986.75","4,335,986.75","Health Care","US30219G1085","NASDAQ","United States","USD"
"SPG","SIMON PROPERTY GROUP REIT INC","Equity","0.20","172.75","24,869.00","4,296,119.75","4,296,119.75","Real Estate","US8288061091","New York Stock Exchange Inc.","United States","USD"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Equity","0.20","319.83","13,337.00","4,265,572.71","4,265,572.71","Communication","US16119P1084","NASDAQ","United States","USD"
"CL","COLGATE-PALMOLIVE","Equity","0.20","63.13","66,935.00","4,225,606.55","4,225,606.55","Consumer Staples","US1941621039","New York Stock Exchange Inc.","United States","USD"
"BMO","BANK OF MONTREAL","Equity","0.20","80.07","52,055.00","4,168,082.90","4,168,082.90","Financials","CA0636711016","Toronto Stock Exchange","Canada","CAD"
"BSX","BOSTON SCIENTIFIC CORP","Equity","0.20","38.00","109,192.00","4,149,296.00","4,149,296.00","Health Care","US1011371077","New York Stock Exchange Inc.","United States","USD"
