iShares Core MSCI Pacific ETF
Inception Date,"Jun 10, 2014"
Fund Holdings as of,"Oct 16, 2018"
Total Net Assets,"845,843,699.09"
Shares Outstanding,"15,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"8035","TOKYO ELECTRON LTD","Equity","0.36","129.84","23,300.00","3,025,272.91","3,025,272.91","Information Technology","6895675","JP3571400005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"16","SUN HUNG KAI PROPERTIES LTD","Equity","0.36","13.13","229,500.00","3,013,436.69","3,013,436.69","Real Estate","6859927","HK0016000132","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"4507","SHIONOGI LTD","Equity","0.35","65.32","45,900.00","2,998,235.53","2,998,235.53","Health Care","6804682","JP3347200002","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"RIO","RIO TINTO LTD","Equity","0.35","56.15","53,152.00","2,984,405.87","2,984,405.87","Materials","6220103","AU000000RIO1","Asx - All Markets","Australia","USD","AUD","1.40"
"4578","OTSUKA HOLDINGS LTD","Equity","0.35","48.31","61,200.00","2,956,513.84","2,956,513.84","Health Care","B5LTM93","JP3188220002","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"4661","ORIENTAL LAND LTD","Equity","0.34","94.46","30,600.00","2,890,522.66","2,890,522.66","Consumer Discretionary","6648891","JP3198900007","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"2503","KIRIN HOLDINGS LTD","Equity","0.34","23.50","122,400.00","2,876,342.73","2,876,342.73","Consumer Staples","6493745","JP3258000003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"6902","DENSO CORP","Equity","0.34","46.75","61,200.00","2,861,072.05","2,861,072.05","Consumer Discretionary","6640381","JP3551500006","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"4523","EISAI LTD","Equity","0.34","93.21","30,600.00","2,852,345.94","2,852,345.94","Health Care","6307200","JP3160400002","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"823","LINK REAL ESTATE INVESTMENT TRUST","Equity","0.33","9.12","306,000.00","2,791,846.11","2,791,846.11","Real Estate","B0PB4M7","HK0823032773","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"1925","DAIWA HOUSE INDUSTRY LTD","Equity","0.33","30.25","91,800.00","2,777,355.97","2,777,355.97","Real Estate","6251363","JP3505000004","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"11","HANG SENG BANK LTD","Equity","0.33","25.90","107,100.00","2,774,275.05","2,774,275.05","Financials","6408374","HK0011000095","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"8802","MITSUBISHI ESTATE CO LTD","Equity","0.32","16.19","168,300.00","2,724,385.78","2,724,385.78","Real Estate","6596729","JP3899600005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
