Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"6028","TECHNOPRO HOLDINGS INC","Equity","0.27","55.32","31,100.00","1,720,301.56","1,720,301.56","Industrials","JP3545240008","Tokyo Stock Exchange","Japan","JPY"
"4555","SAWAI PHARMACEUTICAL LTD","Equity","0.27","53.17","32,204.00","1,712,413.26","1,712,413.26","Health Care","JP3323050009","Tokyo Stock Exchange","Japan","JPY"
"5801","FURUKAWA ELECTRIC LTD","Equity","0.26","29.62","57,600.00","1,706,133.74","1,706,133.74","Industrials","JP3827200001","Tokyo Stock Exchange","Japan","JPY"
"7458","DAIICHIKOSHO LTD","Equity","0.26","48.00","35,507.00","1,704,310.66","1,704,310.66","Communication","JP3475200006","Tokyo Stock Exchange","Japan","JPY"
"3226","NIPPON ACCOMMODATIONS FUND REIT IN","Equity","0.26","4,567.96","373.00","1,703,849.76","1,703,849.76","Real Estate","JP3046440008","Tokyo Stock Exchange","Japan","JPY"
"4403","NOF CORP","Equity","0.26","30.11","56,411.00","1,698,595.93","1,698,595.93","Materials","JP3753400005","Tokyo Stock Exchange","Japan","JPY"
"8976","DAIWA OFFICE INVESTMENT REIT CORP","Equity","0.26","6,102.51","277.00","1,690,395.68","1,690,395.68","Real Estate","JP3046310003","Tokyo Stock Exchange","Japan","JPY"
"4739","ITOCHU TECHNO-SOLUTIONS CORP","Equity","0.26","20.64","81,600.00","1,683,907.75","1,683,907.75","Information Technology","JP3143900003","Tokyo Stock Exchange","Japan","JPY"
"3769","GMO PAYMENT GATEWAY INC","Equity","0.26","57.90","28,600.00","1,656,011.06","1,656,011.06","Information Technology","JP3385890003","Tokyo Stock Exchange","Japan","JPY"
"9697","CAPCOM LTD","Equity","0.25","23.75","68,964.00","1,637,883.46","1,637,883.46","Communication","JP3218900003","Tokyo Stock Exchange","Japan","JPY"
"4206","AICA KOGYO LTD","Equity","0.25","37.47","43,435.00","1,627,577.29","1,627,577.29","Industrials","JP3100800006","Tokyo Stock Exchange","Japan","JPY"
"4114","NIPPON SHOKUBAI LTD","Equity","0.25","71.46","22,700.00","1,622,224.20","1,622,224.20","Materials","JP3715200006","Tokyo Stock Exchange","Japan","JPY"
"4540","TSUMURA","Equity","0.25","32.12","50,400.00","1,618,771.47","1,618,771.47","Health Care","JP3535800001","Tokyo Stock Exchange","Japan","JPY"
"3234","MORI HILLS INVESTMENT REIT CORP","Equity","0.25","1,266.00","1,276.00","1,615,420.44","1,615,420.44","Real Estate","JP3046470005","Tokyo Stock Exchange","Japan","JPY"
"5991","NHK SPRING LTD","Equity","0.25","9.72","166,000.00","1,614,310.57","1,614,310.57","Consumer Discretionary","JP3742600004","Tokyo Stock Exchange","Japan","JPY"
"7762","CITIZEN WATCH LTD","Equity","0.25","6.20","257,800.00","1,598,527.90","1,598,527.90","Information Technology","JP3352400000","Tokyo Stock Exchange","Japan","JPY"
"9076","SEINO HOLDINGS LTD","Equity","0.25","13.89","114,522.00","1,590,852.96","1,590,852.96","Industrials","JP3415400005","Tokyo Stock Exchange","Japan","JPY"
"8086","NIPRO CORP","Equity","0.24","13.22","118,142.00","1,562,086.31","1,562,086.31","Health Care","JP3673600007","Tokyo Stock Exchange","Japan","JPY"
"3105","NISSHINBO HOLDINGS INC","Equity","0.24","11.95","130,404.00","1,557,844.10","1,557,844.10","Industrials","JP3678000005","Tokyo Stock Exchange","Japan","JPY"
"1332","NIPPON SUISAN LTD","Equity","0.24","6.58","236,362.00","1,554,166.87","1,554,166.87","Consumer Staples","JP3718800000","Tokyo Stock Exchange","Japan","JPY"
"7164","ZENKOKU HOSHO LTD","Equity","0.24","37.78","41,100.00","1,552,915.20","1,552,915.20","Financials","JP3429250008","Tokyo Stock Exchange","Japan","JPY"
"9507","SHIKOKU ELECTRIC POWER INC","Equity","0.24","12.57","123,100.00","1,547,467.55","1,547,467.55","Utilities","JP3350800003","Tokyo Stock Exchange","Japan","JPY"
"8056","NIHON UNISYS LTD","Equity","0.24","24.87","62,080.00","1,543,622.79","1,543,622.79","Information Technology","JP3754200008","Tokyo Stock Exchange","Japan","JPY"
"6856","HORIBA LTD","Equity","0.24","49.25","30,980.00","1,525,713.52","1,525,713.52","Information Technology","JP3853000002","Tokyo Stock Exchange","Japan","JPY"
"8967","JAPAN LOGISTICS FUND REIT INC","Equity","0.24","2,020.79","754.00","1,523,674.00","1,523,674.00","Real Estate","JP3046230003","Tokyo Stock Exchange","Japan","JPY"
"2810","HOUSE FOODS GROUP","Equity","0.24","29.53","51,560.00","1,522,626.58","1,522,626.58","Consumer Staples","JP3765400001","Tokyo Stock Exchange","Japan","JPY"
"8964","FRONTIER REAL ESTATE INVESTMENT TR","Equity","0.24","3,907.75","388.00","1,516,206.45","1,516,206.45","Real Estate","JP3046200006","Tokyo Stock Exchange","Japan","JPY"
