"Fund Holdings as of,""17/Oct/2018"""
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"SAA1V,""SANOMA"",""Equity"",""0.14"",""9.16"",""125,030.00"",""1,145,274.80"",""1,145,274.80"",""Communication"",""FI0009007694"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"VT9,""VTG AG"",""Equity"",""0.14"",""52.40"",""21,852.00"",""1,145,044.80"",""1,145,044.80"",""Industrials"",""DE000VTG9999"",""Xetra"",""Germany"",""EUR"""
"HYQ,""HYPOPORT N AG"",""Equity"",""0.14"",""187.00"",""6,120.00"",""1,144,440.00"",""1,144,440.00"",""Financials"",""DE0005493365"",""Xetra"",""Germany"",""EUR"""
"CRA1V,""CRAMO OYJ"",""Equity"",""0.14"",""18.13"",""62,354.00"",""1,130,478.02"",""1,130,478.02"",""Industrials"",""FI0009900476"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"SON,""SONAE SA"",""Equity"",""0.14"",""0.84"",""1,343,473.00"",""1,123,815.16"",""1,123,815.16"",""Consumer Staples"",""PTSON0AM0001"",""Nyse Euronext - Euronext Lisbon"",""Portugal"",""EUR"""
"INS,""INSTONE REAL ESTATE GROUP AG"",""Equity"",""0.14"",""22.50"",""49,907.00"",""1,122,907.50"",""1,122,907.50"",""Industrials"",""DE000A2NBX80"",""Xetra"",""Germany"",""EUR"""
"FFP,""FFP SA"",""Equity"",""0.14"",""104.00"",""10,714.00"",""1,114,256.00"",""1,114,256.00"",""Financials"",""FR0000064784"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"AGFB,""AGFA-GEVAERT NV"",""Equity"",""0.14"",""3.87"",""287,775.00"",""1,112,538.15"",""1,112,538.15"",""Health Care"",""BE0003755692"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"NSI,""NSI NV"",""Equity"",""0.14"",""34.60"",""32,027.00"",""1,108,134.20"",""1,108,134.20"",""Real Estate"",""NL0012365084"",""Euronext Amsterdam"",""Netherlands"",""EUR"""
"MERY,""MERCIALYS S.A."",""Equity"",""0.14"",""13.28"",""83,412.00"",""1,107,711.36"",""1,107,711.36"",""Real Estate"",""FR0010241638"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"BNS,""BENI STABILI REIT"",""Equity"",""0.13"",""0.73"",""1,496,545.00"",""1,098,464.03"",""1,098,464.03"",""Real Estate"",""IT0001389631"",""Borsa Italiana"",""Italy"",""EUR"""
"AT,""ASTM"",""Equity"",""0.13"",""16.38"",""66,798.00"",""1,094,151.24"",""1,094,151.24"",""Industrials"",""IT0000084027"",""Borsa Italiana"",""Italy"",""EUR"""
"NEX,""NEXANS SA"",""Equity"",""0.13"",""25.24"",""43,139.00"",""1,088,828.36"",""1,088,828.36"",""Industrials"",""FR0000044448"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"KOF,""KAUFMAN & BROAD S.A."",""Equity"",""0.13"",""36.36"",""29,845.00"",""1,085,164.20"",""1,085,164.20"",""Consumer Discretionary"",""FR0004007813"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"FCT,""FINCIANTIERI"",""Equity"",""0.13"",""1.33"",""814,069.00"",""1,082,711.77"",""1,082,711.77"",""Industrials"",""IT0001415246"",""Borsa Italiana"",""Italy"",""EUR"""
"ALB,""CORPORACION FINANCIERA ALBA SA"",""Equity"",""0.13"",""44.45"",""24,104.00"",""1,071,422.80"",""1,071,422.80"",""Financials"",""ES0117160111"",""Bolsa De Madrid"",""Spain"",""EUR"""
"TKTT,""TARKETT SA SA"",""Equity"",""0.13"",""20.32"",""52,678.00"",""1,070,416.96"",""1,070,416.96"",""Industrials"",""FR0004188670"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"ACE,""ACEA"",""Equity"",""0.13"",""11.97"",""88,272.00"",""1,056,615.84"",""1,056,615.84"",""Utilities"",""IT0001207098"",""Borsa Italiana"",""Italy"",""EUR"""
"VIRP,""VIRBAC SA"",""Equity"",""0.13"",""146.60"",""7,203.00"",""1,055,959.80"",""1,055,959.80"",""Health Care"",""FR0000031577"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"FAGR,""FAGRON NV"",""Equity"",""0.13"",""15.78"",""66,659.00"",""1,051,879.02"",""1,051,879.02"",""Health Care"",""BE0003874915"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"AKA,""AKKA TECHNOLOGIES"",""Equity"",""0.13"",""56.00"",""18,764.00"",""1,050,784.00"",""1,050,784.00"",""Industrials"",""FR0004180537"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"RIB,""RIB SOFTWARE"",""Equity"",""0.13"",""15.95"",""65,197.00"",""1,039,892.15"",""1,039,892.15"",""Information Technology"",""DE000A0Z2XN6"",""Xetra"",""Germany"",""EUR"""
"WAC,""WACKER NEUSON N"",""Equity"",""0.13"",""20.92"",""48,965.00"",""1,024,347.80"",""1,024,347.80"",""Industrials"",""DE000WACK012"",""Xetra"",""Germany"",""EUR"""
"CTY1S,""CITYCON"",""Equity"",""0.13"",""1.70"",""600,484.00"",""1,023,224.74"",""1,023,224.74"",""Real Estate"",""FI0009002471"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"TIP,""TAMBURI INVESTMENT PARTNERS S.P.A."",""Equity"",""0.13"",""5.85"",""174,708.00"",""1,022,041.80"",""1,022,041.80"",""Financials"",""IT0003153621"",""Borsa Italiana"",""Italy"",""EUR"""
"SFQ,""SAF-HOLLAND SA"",""Equity"",""0.12"",""12.75"",""79,694.00"",""1,016,098.50"",""1,016,098.50"",""Consumer Discretionary"",""LU0307018795"",""Xetra"",""Germany"",""EUR"""
"CAF,""CONSTRUCCIONES Y AUXILIAR DE FERRO"",""Equity"",""0.12"",""32.80"",""30,927.00"",""1,014,405.60"",""1,014,405.60"",""Industrials"",""ES0121975009"",""Bolsa De Madrid"",""Spain"",""EUR"""
"EKT,""EUSKALTEL SA"",""Equity"",""0.12"",""6.70"",""150,002.00"",""1,005,013.40"",""1,005,013.40"",""Communication"",""ES0105075008"",""Bolsa De Madrid"",""Spain"",""EUR"""
"HBH,""HORNBACH HOLDING AG"",""Equity"",""0.12"",""57.40"",""17,461.00"",""1,002,261.40"",""1,002,261.40"",""Consumer Discretionary"",""DE0006083405"",""Xetra"",""Germany"",""EUR"""
"AEDAS,""AEDAS HOMES SA"",""Equity"",""0.12"",""24.42"",""40,262.00"",""983,198.04"",""983,198.04"",""Real Estate"",""ES0105287009"",""Bolsa De Madrid"",""Spain"",""EUR"""
"FDR,""FLUIDRA SA"",""Equity"",""0.12"",""11.54"",""85,110.00"",""982,169.40"",""982,169.40"",""Industrials"",""ES0137650018"",""Bolsa De Madrid"",""Spain"",""EUR"""
"HAB,""HAMBORNER REIT AG"",""Equity"",""0.12"",""9.09"",""107,096.00"",""973,502.64"",""973,502.64"",""Real Estate"",""DE0006013006"",""Xetra"",""Germany"",""EUR"""
"GNFT,""GENFIT SA"",""Equity"",""0.12"",""21.08"",""46,032.00"",""970,354.56"",""970,354.56"",""Health Care"",""FR0004163111"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"PHARM,""PHARMING GROUP NV"",""Equity"",""0.12"",""1.00"",""972,368.00"",""967,992.34"",""967,992.34"",""Health Care"",""NL0010391025"",""Euronext Amsterdam"",""Netherlands"",""EUR"""
"EVN,""EVN AG"",""Equity"",""0.12"",""16.12"",""59,598.00"",""960,719.76"",""960,719.76"",""Utilities"",""AT0000741053"",""Wiener Boerse Ag"",""Austria"",""EUR"""
"DANR,""DANIELI & C OFFICINE MECCANICHE SA"",""Equity"",""0.12"",""14.30"",""65,925.00"",""942,727.50"",""942,727.50"",""Industrials"",""IT0000076486"",""Borsa Italiana"",""Italy"",""EUR"""
"CAV1V,""CAVERION"",""Equity"",""0.12"",""5.93"",""158,148.00"",""937,817.64"",""937,817.64"",""Industrials"",""FI4000062781"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"MT,""MAIRE TECNIMONT"",""Equity"",""0.11"",""3.74"",""249,502.00"",""933,636.48"",""933,636.48"",""Industrials"",""IT0004931058"",""Borsa Italiana"",""Italy"",""EUR"""
"UPONOR,""UPONOR OYJ"",""Equity"",""0.11"",""10.30"",""90,394.00"",""931,058.20"",""931,058.20"",""Industrials"",""FI0009002158"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"CAP,""ENCAVIS AG"",""Equity"",""0.11"",""6.15"",""150,791.00"",""927,364.65"",""927,364.65"",""Utilities"",""DE0006095003"",""Xetra"",""Germany"",""EUR"""
"MVC,""METROVACESA SA"",""Equity"",""0.11"",""12.05"",""76,392.00"",""920,523.60"",""920,523.60"",""Real Estate"",""ES0105122024"",""Bolsa De Madrid"",""Spain"",""EUR"""
"HDD,""HEIDELBERGER DRUCKMASCHINEN AG"",""Equity"",""0.11"",""2.11"",""434,532.00"",""918,600.65"",""918,600.65"",""Industrials"",""DE0007314007"",""Xetra"",""Germany"",""EUR"""
"ITP,""INTERPARFUMS SA"",""Equity"",""0.11"",""40.00"",""22,634.00"",""905,360.00"",""905,360.00"",""Consumer Staples"",""FR0004024222"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"DAL,""DATALOGIC S.P.A."",""Equity"",""0.11"",""26.15"",""34,308.00"",""897,154.20"",""897,154.20"",""Information Technology"",""IT0004053440"",""Borsa Italiana"",""Italy"",""EUR"""
"TOD,""TODS"",""Equity"",""0.11"",""53.10"",""16,863.00"",""895,425.30"",""895,425.30"",""Consumer Discretionary"",""IT0003007728"",""Borsa Italiana"",""Italy"",""EUR"""
"LOCAL,""SOLOCAL GROUP SA"",""Equity"",""0.11"",""0.89"",""999,905.00"",""889,915.45"",""889,915.45"",""Communication"",""FR0012938884"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"BVB,""BORUSSIA DORTMUND"",""Equity"",""0.11"",""8.74"",""100,860.00"",""881,516.40"",""881,516.40"",""Communication"",""DE0005493092"",""Xetra"",""Germany"",""EUR"""
"IRES,""IRISH RESIDENTIAL PROPERTIES PLC"",""Equity"",""0.11"",""1.43"",""616,371.00"",""880,177.79"",""880,177.79"",""Real Estate"",""IE00BJ34P519"",""Irish Stock Exchange - All Market"",""Ireland"",""EUR"""
"NDX1,""NORDEX"",""Equity"",""0.11"",""8.27"",""106,080.00"",""877,069.44"",""877,069.44"",""Industrials"",""DE000A0D6554"",""Xetra"",""Germany"",""EUR"""
"DVT,""DEVOTEAM SA"",""Equity"",""0.11"",""103.60"",""8,397.00"",""869,929.20"",""869,929.20"",""Information Technology"",""FR0000073793"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"FII,""LISI SA"",""Equity"",""0.11"",""27.65"",""31,430.00"",""869,039.50"",""869,039.50"",""Industrials"",""FR0000050353"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"GVR,""GLENVEAGH PROPERTIES PLC"",""Equity"",""0.11"",""0.87"",""996,139.00"",""866,640.93"",""866,640.93"",""Consumer Discretionary"",""IE00BD6JX574"",""Irish Stock Exchange - All Market"",""Ireland"",""EUR"""
"KVW,""KONINKLIJKE VOLKER WESSELS NV"",""Equity"",""0.11"",""16.34"",""52,504.00"",""857,915.36"",""857,915.36"",""Industrials"",""NL0012294466"",""Euronext Amsterdam"",""Netherlands"",""EUR"""
"ATS,""AT & S AUSTRIA TECHNOLOGIE & SYSTE"",""Equity"",""0.10"",""19.78"",""42,649.00"",""843,597.22"",""843,597.22"",""Information Technology"",""AT0000969985"",""Wiener Boerse Ag"",""Austria"",""EUR"""
"TIK1V,""TIKKURILA OYJ"",""Equity"",""0.10"",""13.34"",""62,956.00"",""839,833.04"",""839,833.04"",""Materials"",""FI4000008719"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"AAD,""AMADEUS FIRE AG"",""Equity"",""0.10"",""95.00"",""8,834.00"",""839,230.00"",""839,230.00"",""Industrials"",""DE0005093108"",""Xetra"",""Germany"",""EUR"""
"DOC,""DO & CO AKTIENGESELLSCHAFT AG"",""Equity"",""0.10"",""74.40"",""11,175.00"",""831,420.00"",""831,420.00"",""Consumer Discretionary"",""AT0000818802"",""Wiener Boerse Ag"",""Austria"",""EUR"""
"RET,""RETAIL ESTATES NV"",""Equity"",""0.10"",""71.50"",""11,496.00"",""821,964.00"",""821,964.00"",""Real Estate"",""BE0003720340"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"ADL,""ADLER REAL ESTATE AG"",""Equity"",""0.10"",""14.14"",""57,995.00"",""820,049.30"",""820,049.30"",""Real Estate"",""DE0005008007"",""Xetra"",""Germany"",""EUR"""
"TPZ,""TELEPIZZA GROUP SA"",""Equity"",""0.10"",""4.80"",""170,512.00"",""818,457.60"",""818,457.60"",""Consumer Discretionary"",""ES0105128005"",""Bolsa De Madrid"",""Spain"",""EUR"""
"RMR1V,""RAMIRENT OYJ"",""Equity"",""0.10"",""6.35"",""128,632.00"",""816,813.20"",""816,813.20"",""Industrials"",""FI0009007066"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"BEN,""BENETEAU SA"",""Equity"",""0.10"",""13.22"",""61,152.00"",""808,429.44"",""808,429.44"",""Consumer Discretionary"",""FR0000035164"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"BMPS,""BANCA MONTE DEI PASCHI DI SIENA SP"",""Equity"",""0.10"",""1.72"",""467,791.00"",""803,431.04"",""803,431.04"",""Financials"",""IT0005218752"",""Borsa Italiana"",""Italy"",""EUR"""
"SGL,""SGL CARBON"",""Equity"",""0.10"",""8.64"",""92,856.00"",""802,740.12"",""802,740.12"",""Industrials"",""DE0007235301"",""Xetra"",""Germany"",""EUR"""
"DOM,""GLOBAL DOMINION ACCESS SA"",""Equity"",""0.10"",""4.70"",""170,717.00"",""802,369.90"",""802,369.90"",""Information Technology"",""ES0105130001"",""Bolsa De Madrid"",""Spain"",""EUR"""
"MMT,""METROPOLE TELEVISION SA"",""Equity"",""0.10"",""18.19"",""44,030.00"",""800,905.70"",""800,905.70"",""Communication"",""FR0000053225"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"CCAP,""CORESTATE CAPITAL HOLDING SA"",""Equity"",""0.10"",""37.25"",""21,457.00"",""799,273.25"",""799,273.25"",""Real Estate"",""LU1296758029"",""Xetra"",""Germany"",""EUR"""
"DIC,""DIC ASSET AG"",""Equity"",""0.10"",""9.50"",""83,301.00"",""791,359.50"",""791,359.50"",""Real Estate"",""DE000A1X3XX4"",""Xetra"",""Germany"",""EUR"""
"DBAN,""DEUTSCHE BETEILIGUNGS AG"",""Equity"",""0.10"",""35.45"",""22,224.00"",""787,840.80"",""787,840.80"",""Financials"",""DE000A1TNUT7"",""Xetra"",""Germany"",""EUR"""
"WIN,""DIEBOLD NIXDORF AG"",""Equity"",""0.10"",""56.80"",""13,720.00"",""779,296.00"",""779,296.00"",""Information Technology"",""DE000A0CAYB2"",""Xetra"",""Germany"",""EUR"""
"HHFA,""HAMBURGER HAFEN UND LOGISTIK AG"",""Equity"",""0.09"",""19.23"",""40,220.00"",""773,430.60"",""773,430.60"",""Industrials"",""DE000A0S8488"",""Xetra"",""Germany"",""EUR"""
"ABIO,""ALBIOMA SA"",""Equity"",""0.09"",""18.06"",""42,700.00"",""771,162.00"",""771,162.00"",""Utilities"",""FR0000060402"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"A3M,""ATRESMEDIA CORPORACION DE MEDIOS D"",""Equity"",""0.09"",""5.18"",""148,194.00"",""767,644.92"",""767,644.92"",""Communication"",""ES0109427734"",""Bolsa De Madrid"",""Spain"",""EUR"""
"ALTR,""ALTRI SGPS SA"",""Equity"",""0.09"",""7.34"",""104,090.00"",""764,020.60"",""764,020.60"",""Materials"",""PTALT0AE0002"",""Nyse Euronext - Euronext Lisbon"",""Portugal"",""EUR"""
"BIO3,""BIOTEST PREF AG"",""Equity"",""0.09"",""23.50"",""32,448.00"",""762,528.00"",""762,528.00"",""Health Care"",""DE0005227235"",""Xetra"",""Germany"",""EUR"""
"JST,""JOST WERKE AG"",""Equity"",""0.09"",""30.95"",""24,491.00"",""757,996.45"",""757,996.45"",""Industrials"",""DE000JST4000"",""Xetra"",""Germany"",""EUR"""
"DIA,""DISTRIBUIDORA INTERNACIONAL DE ALI"",""Equity"",""0.09"",""0.85"",""885,915.00"",""753,027.75"",""753,027.75"",""Consumer Staples"",""ES0126775032"",""Bolsa De Madrid"",""Spain"",""EUR"""
"CE,""CREDITO EMILIANO"",""Equity"",""0.09"",""5.45"",""136,896.00"",""746,083.20"",""746,083.20"",""Financials"",""IT0003121677"",""Borsa Italiana"",""Italy"",""EUR"""
"CTT,""CTT CORREIOS DE PORTUGAL SA"",""Equity"",""0.09"",""3.31"",""224,654.00"",""744,054.05"",""744,054.05"",""Industrials"",""PTCTT0AM0001"",""Nyse Euronext - Euronext Lisbon"",""Portugal"",""EUR"""
"JUVE,""JUVENTUS FOOTBAL CLUB"",""Equity"",""0.09"",""1.05"",""706,507.00"",""743,245.36"",""743,245.36"",""Communication"",""IT0000336518"",""Borsa Italiana"",""Italy"",""EUR"""
"RHK,""RHOEN KLINIKUM AG"",""Equity"",""0.09"",""21.90"",""33,735.00"",""738,796.50"",""738,796.50"",""Health Care"",""DE0007042301"",""Xetra"",""Germany"",""EUR"""
"VASTN,""VASTNED RETAIL REIT NV"",""Equity"",""0.09"",""32.65"",""22,401.00"",""731,392.65"",""731,392.65"",""Real Estate"",""NL0000288918"",""Euronext Amsterdam"",""Netherlands"",""EUR"""
"WUW,""WUESTENROT & WUERTTEMBERGISCHE AG"",""Equity"",""0.09"",""18.72"",""38,481.00"",""720,364.32"",""720,364.32"",""Financials"",""DE0008051004"",""Xetra"",""Germany"",""EUR"""
"BON,""BONDUELLE"",""Equity"",""0.09"",""30.45"",""23,609.00"",""718,894.05"",""718,894.05"",""Consumer Staples"",""FR0000063935"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"MRN,""MERSEN S.A."",""Equity"",""0.09"",""28.25"",""25,168.00"",""710,996.00"",""710,996.00"",""Industrials"",""FR0000039620"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"RWAY,""RAI WAY SPA"",""Equity"",""0.09"",""4.46"",""156,328.00"",""698,004.52"",""698,004.52"",""Communication"",""IT0005054967"",""Borsa Italiana"",""Italy"",""EUR"""
"OBEL,""ORANGE BELGIUM SA"",""Equity"",""0.08"",""14.06"",""49,219.00"",""692,019.14"",""692,019.14"",""Communication"",""BE0003735496"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"COR,""CORTICEIRA AMORIM SA"",""Equity"",""0.08"",""10.02"",""69,061.00"",""691,991.22"",""691,991.22"",""Materials"",""PTCOR0AE0006"",""Nyse Euronext - Euronext Lisbon"",""Portugal"",""EUR"""
"BZUR,""BUZZI UNICEM S.P.A."",""Equity"",""0.08"",""9.98"",""69,299.00"",""691,604.02"",""691,604.02"",""Materials"",""IT0001369427"",""Borsa Italiana"",""Italy"",""EUR"""
"DBG,""DERICHEBOURG SA"",""Equity"",""0.08"",""4.26"",""161,485.00"",""688,249.07"",""688,249.07"",""Industrials"",""FR0000053381"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"ECR,""ERCROS S.A."",""Equity"",""0.08"",""4.09"",""167,732.00"",""686,359.34"",""686,359.34"",""Materials"",""ES0125140A14"",""Bolsa De Madrid"",""Spain"",""EUR"""
"ACCEL,""ACCELL GROUP N.V."",""Equity"",""0.08"",""16.64"",""40,927.00"",""681,025.28"",""681,025.28"",""Consumer Discretionary"",""NL0009767532"",""Euronext Amsterdam"",""Netherlands"",""EUR"""
"SAE,""SHOP APOTHEKE EUROPE NV"",""Equity"",""0.08"",""48.00"",""14,109.00"",""677,232.00"",""677,232.00"",""Consumer Discretionary"",""NL0012044747"",""Xetra"",""Germany"",""EUR"""
"BFF,""BANCA FARMAFACTORING"",""Equity"",""0.08"",""4.71"",""142,818.00"",""673,244.05"",""673,244.05"",""Financials"",""IT0005244402"",""Borsa Italiana"",""Italy"",""EUR"""
"TTK,""TAKKT AG"",""Equity"",""0.08"",""12.30"",""54,717.00"",""673,019.10"",""673,019.10"",""Consumer Discretionary"",""DE0007446007"",""Xetra"",""Germany"",""EUR"""
"XFAB,""X-FAB SILICON FOUNDRIES"",""Equity"",""0.08"",""6.96"",""96,584.00"",""672,224.64"",""672,224.64"",""Information Technology"",""BE0974310428"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"SEM,""SEMAPA SGPS SA"",""Equity"",""0.08"",""16.70"",""40,027.00"",""668,450.90"",""668,450.90"",""Materials"",""PTSEM0AM0004"",""Nyse Euronext - Euronext Lisbon"",""Portugal"",""EUR"""
"BDT,""BERTRANDT AG"",""Equity"",""0.08"",""72.50"",""9,147.00"",""663,157.50"",""663,157.50"",""Industrials"",""DE0005232805"",""Xetra"",""Germany"",""EUR"""
"TFI,""TELEVISION FRANCAISE SA"",""Equity"",""0.08"",""8.87"",""74,381.00"",""659,759.47"",""659,759.47"",""Communication"",""FR0000054900"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"ON,""BIO-ON"",""Equity"",""0.08"",""52.20"",""12,601.00"",""657,772.20"",""657,772.20"",""Materials"",""IT0005056236"",""Borsa Italiana"",""Italy"",""EUR"""
"TCH,""TECHNICOLOR SA"",""Equity"",""0.08"",""1.07"",""609,528.00"",""654,633.07"",""654,633.07"",""Communication"",""FR0010918292"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"BOI,""BOIRON SA"",""Equity"",""0.08"",""58.90"",""11,074.00"",""652,258.60"",""652,258.60"",""Health Care"",""FR0000061129"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"MCM,""MIQUEL Y COSTAS & MIQUEL S.A."",""Equity"",""0.08"",""30.45"",""21,015.00"",""639,906.75"",""639,906.75"",""Materials"",""ES0164180012"",""Bolsa De Madrid"",""Spain"",""EUR"""
"VAR1,""VARTA AG"",""Equity"",""0.08"",""27.86"",""22,438.00"",""625,122.68"",""625,122.68"",""Industrials"",""DE000A0TGJ55"",""Xetra"",""Germany"",""EUR"""
"FFARM,""FORFARMERS NV"",""Equity"",""0.08"",""9.96"",""62,456.00"",""622,061.76"",""622,061.76"",""Consumer Staples"",""NL0011832811"",""Euronext Amsterdam"",""Netherlands"",""EUR"""
"CWC,""CEWE STIFTUNG"",""Equity"",""0.08"",""67.50"",""9,212.00"",""621,810.00"",""621,810.00"",""Industrials"",""DE0005403901"",""Xetra"",""Germany"",""EUR"""
"FIA1S,""FINNAIR"",""Equity"",""0.08"",""6.66"",""93,210.00"",""620,312.55"",""620,312.55"",""Industrials"",""FI0009003230"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"TOKMAN,""TOKMANNI GROUP CORPORATION"",""Equity"",""0.08"",""7.54"",""82,093.00"",""618,570.76"",""618,570.76"",""Consumer Discretionary"",""FI4000197934"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"IBAB,""ION BEAM APPLICATIONS SA"",""Equity"",""0.08"",""16.79"",""36,540.00"",""613,506.60"",""613,506.60"",""Health Care"",""BE0003766806"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"CDR,""CODERE SA"",""Equity"",""0.08"",""6.42"",""95,493.00"",""613,065.06"",""613,065.06"",""Consumer Discretionary"",""ES0119256032"",""Bolsa De Madrid"",""Spain"",""EUR"""
"KENDR,""KENDRION N.V."",""Equity"",""0.08"",""27.15"",""22,580.00"",""613,047.00"",""613,047.00"",""Industrials"",""NL0000852531"",""Euronext Amsterdam"",""Netherlands"",""EUR"""
"DRW3,""DRAEGERWERK PREF AG"",""Equity"",""0.08"",""47.72"",""12,823.00"",""611,913.56"",""611,913.56"",""Health Care"",""DE0005550636"",""Xetra"",""Germany"",""EUR"""
"AAG,""AUMANN AG"",""Equity"",""0.08"",""48.80"",""12,536.00"",""611,756.80"",""611,756.80"",""Industrials"",""DE000A2DAM03"",""Xetra"",""Germany"",""EUR"""
"FACC,""FACC"",""Equity"",""0.07"",""16.30"",""37,425.00"",""610,027.50"",""610,027.50"",""Industrials"",""AT00000FACC2"",""Wiener Boerse Ag"",""Austria"",""EUR"""
"VOS,""VOSSLOH AG"",""Equity"",""0.07"",""40.85"",""14,802.00"",""604,661.70"",""604,661.70"",""Industrials"",""DE0007667107"",""Xetra"",""Germany"",""EUR"""
"DOB,""DOBANK"",""Equity"",""0.07"",""9.13"",""65,661.00"",""599,813.23"",""599,813.23"",""Financials"",""IT0001044996"",""Borsa Italiana"",""Italy"",""EUR"""
"BSS,""BIESSE S.P.A."",""Equity"",""0.07"",""25.80"",""23,183.00"",""598,121.40"",""598,121.40"",""Industrials"",""IT0003097257"",""Borsa Italiana"",""Italy"",""EUR"""
"GBT,""GUERBET S.A."",""Equity"",""0.07"",""58.90"",""10,117.00"",""595,891.30"",""595,891.30"",""Health Care"",""FR0000032526"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"TLGO,""TALGO SA"",""Equity"",""0.07"",""4.13"",""142,569.00"",""589,522.81"",""589,522.81"",""Industrials"",""ES0105065009"",""Bolsa De Madrid"",""Spain"",""EUR"""
"BYW6,""BAYWA AG"",""Equity"",""0.07"",""26.75"",""22,024.00"",""589,142.00"",""589,142.00"",""Industrials"",""DE0005194062"",""Xetra"",""Germany"",""EUR"""
"BCART,""BIOCARTIS GROUP NV"",""Equity"",""0.07"",""11.72"",""50,029.00"",""586,339.88"",""586,339.88"",""Health Care"",""BE0974281132"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"IF,""BANCA IFIS"",""Equity"",""0.07"",""16.40"",""35,578.00"",""583,479.20"",""583,479.20"",""Financials"",""IT0003188064"",""Borsa Italiana"",""Italy"",""EUR"""
"CRI,""CHARGEURS SA"",""Equity"",""0.07"",""19.26"",""30,194.00"",""581,536.44"",""581,536.44"",""Consumer Discretionary"",""FR0000130692"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"GIMA,""GIMA TT"",""Equity"",""0.07"",""9.84"",""59,090.00"",""581,445.60"",""581,445.60"",""Industrials"",""IT0005279143"",""Borsa Italiana"",""Italy"",""EUR"""
"PON1V,""PONSSE OYJ"",""Equity"",""0.07"",""29.05"",""19,981.00"",""580,448.05"",""580,448.05"",""Industrials"",""FI0009005078"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"INTO,""INTERVEST OFFICES & WAREHOUSES S.A"",""Equity"",""0.07"",""22.75"",""25,509.00"",""580,329.75"",""580,329.75"",""Real Estate"",""BE0003746600"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"TUB,""TUBACEX S.A."",""Equity"",""0.07"",""3.02"",""192,181.00"",""579,425.71"",""579,425.71"",""Materials"",""ES0132945017"",""Bolsa De Madrid"",""Spain"",""EUR"""
"IDL,""ID LOGISTICS"",""Equity"",""0.07"",""146.80"",""3,937.00"",""577,951.60"",""577,951.60"",""Industrials"",""FR0010929125"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"OVS,""OVS SPA"",""Equity"",""0.07"",""1.80"",""316,623.00"",""570,238.02"",""570,238.02"",""Consumer Discretionary"",""IT0005043507"",""Borsa Italiana"",""Italy"",""EUR"""
"ECONB,""ECONOCOM GROUP"",""Equity"",""0.07"",""2.52"",""226,399.00"",""569,619.88"",""569,619.88"",""Information Technology"",""BE0974313455"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
